,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.38,0.54,0.71,0.52,0.93
aime.csv,0.83,0.39,0.49,0.66,0.93
badtrinitycore.csv,0.86,0.52,0.99,0.98,0.46
electric-core.csv,0.89,0.45,0.84,0.53,0.7
olsrd.csv,0.33,0.39,0.36,0.41,0.43
