,red5.csv,thrust.csv,miranda-icq.csv,dataobjectsdotnet.csv
dataobjectsdotnet.csv,0.0,6.0,8.0,0.0
miranda-icq.csv,5.0,7.0,0.0,0.0
red5.csv,0.0,1.0,4.0,0.0
thrust.csv,0.0,0.0,1.0,0.0
