,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.44,0.69,0.04,0.36,0.94,1.0,0.41,0.67
etics.csv,0.93,0.78,0.2,0.48,0.89,0.51,0.51,0.7
genecys.csv,0.22,0.69,0.18,0.39,1.0,0.38,0.37,0.67
kvs.csv,0.56,0.58,1.0,0.46,0.89,0.38,0.62,0.79
mcore3d.csv,0.26,0.99,0.25,0.4,0.9,0.47,0.35,0.67
miranda.csv,0.4,0.78,0.17,0.45,0.88,0.43,0.41,1.0
ogrehg.csv,0.38,0.78,0.19,0.97,0.91,0.49,0.42,0.77
passwordsafe.csv,0.22,0.76,0.24,0.47,0.9,0.46,1.0,0.77
