,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.24,0.37,0.29,0.57,0.33,0.0,0.38,0.55
etics.csv,0.02,0.35,0.53,0.42,0.56,0.27,0.36,0.61
genecys.csv,1.0,0.89,0.82,1.0,0.0,0.97,0.86,0.93
kvs.csv,0.1,0.09,0.0,0.14,0.22,0.14,0.05,0.05
mcore3d.csv,0.4,0.02,0.28,0.48,0.67,0.37,0.57,0.77
miranda.csv,0.29,0.25,0.33,0.36,0.67,0.42,0.34,0.01
ogrehg.csv,0.24,0.25,0.34,0.02,0.44,0.24,0.41,0.31
passwordsafe.csv,0.74,0.39,0.29,0.45,0.44,0.26,0.0,0.34
