,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.21,0.47,0.78,0.1,0.42
nabu-library.csv,0.16,0.31,0.58,0.36,0.84
pcgen.csv,0.37,0.69,0.32,0.3,0.09
selenium.csv,0.69,0.66,0.56,0.7,0.37
tolven.csv,0.56,0.67,0.27,0.73,0.11
