,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.68,0.75,0.51,0.67,0.9
encog-java.csv,0.91,0.11,0.63,0.11,0.0
h2database.csv,0.14,0.96,0.09,0.19,0.05
jaql.csv,0.84,0.68,0.6,0.99,0.95
raven-monitoring.csv,0.3,0.32,0.94,0.35,0.38
