,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.74,0.8,0.6,0.54,0.11
encog-java.csv,0.09,0.89,0.7,0.9,1.0
h2database.csv,0.87,0.04,0.93,0.82,0.95
jaql.csv,0.5,0.57,0.73,0.02,0.88
raven-monitoring.csv,0.81,0.83,0.06,0.73,0.79
