,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.31,0.67,1.0,0.0,0.0,0.04,0.0,0.57,0.0
avisynth2.csv,0.0,1.0,0.0,0.0,1.0,0.12,0.86,0.0,0.0
les-indemodables.csv,0.24,0.89,0.23,0.27,0.05,0.04,0.97,0.42,0.48
lportal.csv,0.22,0.5,0.36,0.15,0.0,0.97,0.32,0.31,0.42
mbse.csv,0.26,0.52,0.36,0.95,0.08,0.05,0.24,0.45,0.59
mplayer-ce.csv,0.27,0.6,0.27,0.23,0.05,0.04,0.38,0.38,0.99
simplewebservices.csv,0.24,0.6,0.31,0.27,0.02,0.06,0.41,0.98,0.46
vapor.csv,1.0,1.0,0.08,0.5,0.0,0.02,0.47,0.35,0.6
zscreen.csv,0.36,0.98,0.27,0.25,0.05,0.05,0.42,0.46,0.45
