,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.37,0.38,0.96,0.0,0.0,0.07,0.0,0.07,0.0
avisynth2.csv,0.0,0.04,0.0,0.0,1.0,0.01,0.27,0.0,0.0
les-indemodables.csv,0.26,0.5,0.3,0.39,0.09,0.07,0.99,0.4,0.48
lportal.csv,0.31,0.44,0.48,0.05,0.0,0.89,0.37,0.3,0.23
mbse.csv,0.37,0.56,0.5,0.95,0.14,0.09,0.24,0.41,0.38
mplayer-ce.csv,0.42,0.68,0.42,0.37,0.1,0.07,0.55,0.5,0.98
simplewebservices.csv,0.34,0.58,0.46,0.41,0.05,0.11,0.55,0.97,0.59
vapor.csv,0.98,0.12,0.04,0.08,0.0,0.04,0.27,0.35,0.25
zscreen.csv,0.48,0.98,0.39,0.4,0.1,0.1,0.57,0.56,0.62
