,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.47,0.3,0.94,0.0,0.0,0.48,0.0,0.05,0.0
avisynth2.csv,0.0,0.02,0.0,0.0,1.0,0.01,0.19,0.0,0.0
les-indemodables.csv,0.32,0.4,0.45,0.59,0.58,0.54,1.0,0.41,0.5
lportal.csv,0.47,0.38,0.68,0.04,0.0,0.85,0.44,0.31,0.19
mbse.csv,0.55,0.16,0.71,0.96,0.66,0.56,0.27,0.41,0.32
mplayer-ce.csv,0.17,0.35,0.41,0.17,0.3,0.32,0.44,0.4,0.98
simplewebservices.csv,0.52,0.51,0.6,0.59,0.34,0.58,0.63,0.97,0.48
vapor.csv,0.97,0.09,0.02,0.06,0.0,0.34,0.23,0.38,0.19
zscreen.csv,0.68,0.98,0.56,0.0,0.61,0.65,0.64,0.61,0.0
