,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.48,0.47,0.93,0.47,0.51,0.55,0.42
amateur-scrolls.csv,0.34,0.24,0.21,0.15,0.96,0.26,0.22
arcallians.csv,0.61,1.0,0.51,0.5,0.77,0.55,0.51
gebr.csv,0.35,0.54,0.62,0.98,0.66,0.51,0.6
jfreereport.csv,0.91,0.31,0.42,0.23,0.23,0.13,0.04
kml.csv,0.62,0.38,0.68,0.56,0.67,0.98,0.52
multitude.csv,0.56,0.55,0.46,0.57,0.55,0.61,1.0
