,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.78,0.9,0.74,0.51,0.85,0.94,1.01
flylegacy.csv,0.59,0.61,0.41,0.59,0.71,0.83,0.81
jguard.csv,0.88,0.68,0.87,0.76,0.7,0.45,0.95
mob-sen-plat.csv,0.75,0.39,0.87,0.76,0.69,0.85,0.59
raygina.csv,0.46,1.0,0.79,0.76,0.74,0.73,0.75
upp-mirror.csv,0.78,0.91,0.7,0.54,0.43,0.71,0.8
wishmaster.csv,0.74,0.94,0.78,0.65,0.55,0.75,0.45
