,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.69,0.2,0.58,0.32,0.05,0.0,0.27,0.18,0.04,0.3,0.48,0.0,0.0,0.73,0.07,0.0,0.0
arm-webradio.csv,0.0,0.12,0.0,0.18,0.33,0.68,0.0,0.0,0.63,0.31,0.0,0.0,0.64,0.0,0.58,0.0,0.9
codepurge.csv,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.58,0.0,0.0
fw4spl.csv,0.0,0.15,0.2,0.39,0.21,0.68,0.0,0.05,0.51,0.18,0.0,0.0,0.64,0.0,0.59,0.0,0.45
glas.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
grisbi.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0
gwanted.csv,0.0,0.0,0.0,0.04,0.29,0.73,0.0,0.0,0.49,0.14,0.0,0.0,0.53,0.0,0.0,0.0,0.0
lcfizvtop.csv,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
ldview.csv,0.7,0.12,0.33,0.1,0.13,0.0,0.26,0.31,0.04,0.28,0.48,0.0,0.0,0.65,0.04,0.05,0.0
libmesh.csv,0.0,0.1,0.0,0.02,0.0,0.21,0.02,0.58,0.0,0.05,0.0,0.54,0.0,0.44,0.07,0.04,0.0
mediaportal.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olex2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oppna-program-hsatools.csv,0.0,0.2,0.32,0.96,0.62,0.09,0.0,0.14,0.33,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.2
qlc.csv,0.34,0.07,0.33,0.31,0.25,0.0,0.55,0.1,0.06,0.37,0.62,0.0,0.0,0.24,0.14,0.67,0.0
somap.csv,0.0,0.0,0.0,0.17,0.13,0.38,0.0,0.0,0.67,0.9,0.0,0.0,0.55,0.0,0.22,0.0,0.09
wxcode.csv,0.23,0.0,0.0,0.0,0.17,0.11,0.07,0.0,0.04,0.0,0.88,0.0,0.0,0.0,0.0,0.06,0.04
xcf.csv,0.38,0.5,0.7,0.58,0.61,0.64,0.77,0.3,0.65,0.59,0.73,0.0,0.53,0.46,0.83,0.42,0.17
