,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.38,0.84,0.53,0.77,0.97,1.0,0.93,0.86,0.97,0.97,0.59,1.0,1.0,0.34,0.95,1.0,1.0
arm-webradio.csv,1.0,0.9,1.0,0.87,0.72,0.63,1.0,1.0,0.66,0.74,1.0,1.0,0.69,1.0,0.76,1.0,0.13
codepurge.csv,1.0,1.0,1.0,1.0,1.0,0.61,1.0,1.0,1.0,1.0,1.0,1.0,0.63,1.0,0.74,1.0,1.0
fw4spl.csv,1.0,0.88,0.84,0.68,0.83,0.55,1.0,0.96,0.64,0.86,1.0,1.0,0.72,1.0,0.51,1.0,0.6
glas.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0
grisbi.csv,1.01,1.0,1.0,1.0,1.0,1.0,0.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64,1.0
gwanted.csv,1.0,1.0,1.0,0.97,0.75,0.53,1.0,1.0,0.62,0.89,1.0,1.0,0.58,1.0,1.0,1.0,1.0
lcfizvtop.csv,1.0,1.0,1.0,1.0,1.0,0.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47,1.0,1.0
ldview.csv,0.36,0.9,0.72,0.94,0.9,1.0,0.95,0.74,0.97,0.9,0.57,1.0,1.0,0.44,0.98,0.99,1.0
libmesh.csv,1.0,0.97,1.0,0.99,1.0,0.88,0.98,0.5,1.0,0.96,1.0,0.71,1.0,0.68,0.94,0.97,1.0
mediaportal.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
olex2.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oppna-program-hsatools.csv,1.0,0.89,0.92,0.13,0.74,0.98,1.0,0.94,0.91,1.0,0.86,1.0,1.0,1.0,1.0,1.0,0.96
qlc.csv,0.72,0.94,0.72,0.84,0.82,1.0,0.78,0.95,0.95,0.82,0.43,1.0,1.0,0.81,0.91,0.6,1.0
somap.csv,1.0,1.0,1.0,0.96,0.98,0.81,1.0,1.0,0.49,0.33,1.0,1.0,0.67,1.0,0.84,1.0,0.98
wxcode.csv,0.81,1.0,1.0,1.0,0.86,0.91,0.94,1.0,0.97,1.0,0.15,1.0,1.0,1.0,1.0,0.95,0.98
xcf.csv,0.67,0.57,0.45,0.55,0.6,0.51,0.31,0.85,0.56,0.62,0.35,1.0,0.6,0.6,0.21,0.64,0.86
