,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.19,0.07,0.29,0.26,0.1,0.0,0.93,0.17,0.0,0.67,0.16,1.0,0.0,0.17,0.13,1.0,0.0
arm-webradio.csv,0.0,0.04,0.03,0.17,0.12,0.6,0.0,0.0,0.62,0.0,0.0,0.0,0.67,0.0,0.73,0.0,0.06
codepurge.csv,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.7,0.0,0.0
fw4spl.csv,0.0,0.01,0.09,0.13,0.08,0.48,0.0,0.04,0.38,0.17,0.0,0.0,0.71,0.0,0.27,0.0,0.06
glas.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.0,0.0,0.0,0.95,0.0,1.0,0.0,0.0
grisbi.csv,1.0,1.0,1.0,1.0,1.0,1.0,0.36,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.45,1.0
gwanted.csv,0.0,0.0,0.0,0.0,0.04,0.5,0.0,0.0,0.31,0.17,0.0,0.0,0.29,0.0,1.0,0.0,0.0
lcfizvtop.csv,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
ldview.csv,0.14,0.05,0.05,0.22,0.12,0.0,0.93,0.11,0.0,0.5,0.04,1.0,0.0,0.24,0.17,0.99,0.0
libmesh.csv,0.0,0.31,0.03,0.13,0.09,0.33,0.0,0.2,0.0,0.0,0.03,0.56,0.0,0.35,0.03,0.03,0.0
mediaportal.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
olex2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oppna-program-hsatools.csv,0.0,0.3,0.91,0.13,0.74,0.98,0.0,0.3,0.91,1.0,0.05,0.0,1.0,0.0,1.0,0.0,0.95
qlc.csv,0.08,0.04,0.01,0.43,0.22,0.0,0.71,0.22,0.02,0.5,0.05,1.0,0.0,0.12,0.23,0.55,0.0
somap.csv,1.0,1.0,1.0,0.96,0.97,0.5,1.0,1.0,0.36,0.33,1.0,1.0,0.53,1.0,0.2,1.0,0.98
wxcode.csv,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.01,0.11
xcf.csv,0.08,0.19,0.36,0.35,0.48,0.35,0.21,0.43,0.45,0.5,0.2,0.0,0.34,0.12,0.1,0.11,0.03
