,arcallians.csv,aztec.csv,synergyspace.csv,qmmp.csv,xtreemfs.csv,mplayer-ce.csv
arcallians.csv,0.73,0.14,0.35,0.39,0.89,0.47
aztec.csv,0.7,0.36,0.13,0.17,0.84,0.58
mplayer-ce.csv,0.66,0.14,0.4,0.62,0.9,0.57
qmmp.csv,0.63,0.15,0.32,0.71,0.87,0.61
synergyspace.csv,0.29,0.07,0.46,0.27,0.24,0.48
xtreemfs.csv,0.69,0.18,0.4,0.54,0.92,0.62
