,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.43,0.33,0.6,0.11,0.4
nabu-library.csv,0.5,0.19,0.31,0.33,0.77
pcgen.csv,0.54,0.69,0.26,0.3,0.51
selenium.csv,0.7,0.59,0.31,0.4,0.37
tolven.csv,0.68,0.61,0.09,0.59,1.0
