,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,stemkit.csv,all-plasm.csv,acdk.csv,mp-rechnungs-und-kundenverwaltung.csv,xinity.csv,gss.csv,linux-ntfs.csv,buddata-ebxml-registry.csv,libarchive.csv,jmule.csv
acdk.csv,0.0,2.0,3.0,9.0,0.0,0.0,0.0,7.0,103.0,77.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0
all-plasm.csv,2.0,2.0,0.0,1.0,0.0,2.0,11.0,2.0,1371.0,7.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,3.0,5.0
awemud.csv,0.0,1.0,0.0,1.0,0.0,2.0,6.0,2.0,422.0,14.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
buddata-ebxml-registry.csv,2.0,4.0,0.0,1.0,0.0,2.0,12.0,2.0,1950.0,11.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,7.0
bullet.csv,2.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,1527.0,17.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0
dvd-create.csv,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,550.0,3.0,1.0,19.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0
gbif-indexingtoolkit.csv,0.0,3.0,10.0,1.0,0.0,0.0,2.0,0.0,460.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,52.0
go.csv,0.0,0.0,2.0,44.0,0.0,0.0,6.0,0.0,1243.0,7.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0
gss.csv,0.0,4.0,0.0,1.0,0.0,2.0,10.0,1.0,1456.0,6.0,1.0,67.0,5.0,0.0,0.0,0.0,2.0,6.0,3.0
jmule.csv,1.0,4.0,1.0,1.0,0.0,0.0,11.0,0.0,1377.0,10.0,0.0,29.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0
kwave.csv,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,1209.0,7.0,2.0,25.0,1.0,0.0,2.0,2.0,0.0,6.0,2.0
libarchive.csv,3.0,2.0,6.0,0.0,1.0,1.0,7.0,2.0,353.0,4.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
linux-ntfs.csv,1.0,0.0,4.0,0.0,0.0,0.0,11.0,3.0,162.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
lsb.csv,0.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,693.0,36.0,0.0,20.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0
mp-rechnungs-und-kundenverwaltung.csv,0.0,2.0,4.0,15.0,2.0,0.0,0.0,2.0,288.0,6.0,0.0,45.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0
qcad2.csv,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,789.0,3.0,0.0,41.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0
qtwin.csv,107.0,123.0,71.0,181.0,91.0,87.0,144.0,0.0,0.0,77.0,50.0,367.0,148.0,66.0,49.0,0.0,70.0,116.0,52.0
stemkit.csv,0.0,1.0,71.0,3.0,0.0,0.0,144.0,1.0,165.0,0.0,0.0,1.0,148.0,0.0,49.0,54.0,0.0,4.0,52.0
xinity.csv,0.0,1.0,0.0,181.0,0.0,0.0,1.0,1.0,625.0,77.0,1.0,20.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0
