,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,myfaces.csv,jaxlib.csv,anaxagora.csv,ipfire-wall.csv,jasperreports.csv,irplus.csv,smartgwt.csv,poormans.csv,free-evolution.csv
anaxagora.csv,1200.5,99.0,15119.0,1983.0,96.5,197.5,294.0,89.5,1981.5,1896.0,99.0,587.5,467.0,336.0,184.0,7398.0,539.5,99.0,484.5,274.5
blogentis.csv,1175.5,99.0,198.0,749.0,98.5,579.5,95.5,184.0,1397.0,1745.5,99.0,488.0,1017.5,2350.0,97.5,5947.0,745.5,99.0,486.5,1225.5
free-evolution.csv,388.5,99.0,198.0,1206.0,94.5,98.5,292.0,184.0,2428.0,1228.0,99.0,99.0,1502.5,1331.0,97.5,5294.5,1230.5,99.0,385.0,650.5
gtad.csv,93.5,99.0,8463.0,501.0,46.5,98.5,292.0,73.5,1181.0,1163.5,188.0,384.5,306.0,433.5,184.0,385.5,623.0,99.0,190.0,484.0
htmlunit.csv,755.0,99.0,6985.0,536.0,88.5,98.5,194.5,69.5,1367.5,1361.5,98.5,195.0,768.0,289.5,184.0,3230.0,475.0,197.0,190.0,177.0
ipfire-wall.csv,154.0,99.0,99.0,0.0,46.5,279.0,292.0,86.5,1851.5,255.0,555.0,191.0,197.5,193.0,97.5,1714.0,151.0,98.5,0.0,296.0
irplus.csv,93.5,284.5,7349.0,1228.5,96.5,98.5,95.5,184.0,851.0,379.5,99.0,587.5,358.0,533.0,97.5,4808.5,555.5,99.0,190.0,744.0
jasperreports.csv,1561.0,99.0,16402.0,735.0,98.5,98.5,95.5,97.5,1316.0,908.0,99.0,194.0,1019.5,487.5,97.5,657.0,745.5,98.5,99.0,1218.5
jaxlib.csv,351.5,181.5,194.0,1417.0,74.5,197.5,195.0,97.5,1286.5,2491.5,473.5,568.0,118.0,192.0,183.0,511.5,415.5,98.5,99.0,464.5
jvcl.csv,93.5,99.0,99.0,970.5,46.5,98.5,294.0,97.5,2264.0,1139.5,284.5,672.5,682.5,192.0,369.0,15162.0,204.5,98.5,99.0,302.0
kaffeine.csv,383.0,92.5,10703.5,1887.5,98.5,197.5,193.0,184.0,2432.5,1382.0,99.0,685.0,1622.5,291.5,97.5,5960.0,655.0,99.0,289.5,1226.5
m-m-m.csv,863.5,93.5,8515.5,1697.5,88.5,197.5,294.0,97.5,3098.0,2804.5,97.5,389.0,1410.0,389.0,97.5,10810.0,334.0,99.0,391.0,177.0
myfaces.csv,93.5,99.0,198.0,1309.5,46.5,98.5,294.0,89.5,2686.0,894.0,99.0,388.5,1003.5,441.5,97.5,6869.0,1448.5,99.0,190.0,717.5
nh3d.csv,678.0,99.0,99.0,0.0,98.5,197.5,294.0,97.5,4002.5,2892.0,284.5,99.0,1175.0,487.5,97.5,10357.0,1579.0,99.0,99.0,1315.0
poormans.csv,0.0,92.5,3147.5,1008.5,37.5,98.5,81.5,184.0,1861.0,123.5,99.0,587.5,1622.5,251.5,0.0,3565.5,235.5,99.0,190.0,0.0
sarasvati.csv,869.5,93.5,8710.0,1889.5,84.5,289.0,268.5,184.0,1579.0,1090.0,97.5,292.5,602.0,1025.0,183.0,3293.5,586.5,99.0,188.0,274.5
smartgwt.csv,582.5,99.0,8979.5,740.5,98.5,480.5,294.0,97.5,1427.0,807.5,97.5,483.5,700.5,291.5,184.0,10517.5,210.5,98.5,388.0,844.0
taokgame.csv,480.5,17.5,0.0,1255.0,42.5,372.5,194.5,88.5,145.5,958.5,370.0,388.0,199.0,389.0,277.5,3376.0,330.0,98.5,99.0,85.5
wgs-assembler.csv,482.0,284.5,99.0,1100.5,98.5,197.5,292.0,69.5,205.5,2892.0,93.5,679.0,1176.5,289.5,277.5,931.5,1067.5,197.0,291.5,645.5
