,recall,precision,pf,pci_20,ifa,wins
encog-cs.csv,0.85,0.51,0.765,0.455,2.0,4
extprosys.csv,0.74,0.485,0.65,0.485,1.0,9
freewrl.csv,0.885,0.47,0.685,0.4,1.5,5
glas.csv,0.5800000000000001,0.57,0.44,0.42,1.0,13
ibatisdb.csv,0.31,0.61,0.22,0.63,0.0,17
japano.csv,0.785,0.44999999999999996,0.81,0.46,2.0,2
lockss.csv,0.315,0.515,0.18,0.53,0.0,15
officefloor.csv,0.32,0.47,0.23500000000000001,0.515,0.0,14
opennms.csv,0.13,0.45499999999999996,0.15,0.635,1.0,11
papertoolkit.csv,0.18,0.51,0.18,0.8300000000000001,1.0,16
primefaces.csv,0.955,0.47,0.835,0.405,1.5,3
rohxel.csv,0.195,0.5,0.12,0.805,2.0,12
roller.csv,0.615,0.52,0.44,0.47,1.5,10
sevenupdate.csv,1.0,0.465,1.0,0.4,2.0,0
soar.csv,0.865,0.445,0.865,0.455,2.0,1
web-cat.csv,0.815,0.53,0.78,0.435,2.0,6
xcf.csv,0.625,0.5,0.485,0.42,1.0,8
xfce.csv,0.675,0.49,0.7,0.395,1.0,7
