,f1,g,recall,precision,pf,wins
adonthell.csv,0.35,0.46,0.54,0.42,0.34,10
autofac.csv,0.39,0.51,0.59,0.42,0.5,9
avisynth2.csv,0.17,0.12,0.1,0.46,0.05,0
azureus.csv,0.5,0.38,0.92,0.37,0.89,6
dsworkbench.csv,0.16,0.13,0.11,0.57,0.07,1
forester-atv.csv,0.39,0.37,0.41,0.42,0.33,5
freelords.csv,0.55,0.58,0.75,0.42,0.57,18
gabel.csv,0.42,0.48,0.43,0.52,0.2,14
geotools.csv,0.53,0.59,0.62,0.47,0.54,15
google-collections.csv,0.54,0.0,1.0,0.37,1.0,2
jpaul.csv,0.3,0.43,0.42,0.57,0.24,11
mycila.csv,0.45,0.49,0.71,0.35,0.7,7
neodatis-odb.csv,0.33,0.3,0.29,0.46,0.28,3
octet.csv,0.41,0.4,0.38,0.45,0.29,8
pokenetonline.csv,0.55,0.5,0.84,0.41,0.77,12
rcp-company-uibindings.csv,0.43,0.54,0.54,0.47,0.34,13
scenemonitor.csv,0.51,0.57,0.57,0.44,0.4,16
thedata.csv,0.43,0.41,0.52,0.35,0.57,4
twostep.csv,0.51,0.56,0.84,0.43,0.62,17
