,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.75,0.72,0.44,0.92,0.01,0.3
jlinalg.csv,0.97,0.56,0.43,0.94,0.01,0.27
knowledge.csv,0.97,0.66,0.43,1.0,0.01,0.32
massiv.csv,1.0,0.5,0.0,0.0,0.21,1.0
playerstage.csv,0.94,0.59,0.71,0.96,0.01,0.32
ultimairis.csv,0.93,0.58,0.46,1.0,0.01,0.58
