,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.25,0.3,0.26,0.26,0.53,0.68,0.32,0.12
aime.csv,0.75,0.9,0.34,0.0,0.28,0.06,0.1,0.01
badtrinitycore.csv,0.0,0.05,0.24,0.18,0.68,0.42,0.16,0.11
electric-core.csv,0.67,0.35,0.23,0.32,0.51,0.45,0.57,0.48
geochat.csv,0.58,0.95,0.79,0.48,0.26,0.09,0.01,0.26
mumble.csv,0.92,1.0,0.53,0.03,0.53,0.18,0.24,0.42
olsrd.csv,0.88,0.25,0.55,0.59,0.71,0.85,0.81,0.81
t-2.csv,0.38,0.75,0.45,0.59,0.74,0.48,0.19,0.59
