,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.35,0.21,0.31,0.06,0.97,0.15,0.41
gisgraphy.csv,0.54,0.44,0.58,0.06,0.44,0.51,0.93
haggle.csv,0.29,0.34,0.99,0.37,0.3,0.61,0.21
java-gnome.csv,0.49,0.35,0.49,0.99,0.53,0.45,0.47
magicwars.csv,0.25,0.97,0.09,0.24,0.27,0.09,0.09
orc.csv,0.84,0.25,0.1,0.33,0.26,0.28,0.4
servicestack.csv,0.48,0.39,0.62,0.3,0.57,0.95,0.49
