,0,1,2,3,4,5,6,7,8
guineu.csv,0.33,0.83,0.33,1.0,0.83,0.33,1.0,0.83,0.33
rhex.csv,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
owlib.csv,0.91,0.64,0.64,0.82,0.64,0.64,0.91,0.64,0.64
ktc.csv,1.0,0.92,0.67,0.92,0.92,0.67,1.0,0.92,0.67
jedit.csv,1.0,0.29,0.43,0.71,0.29,0.43,0.71,0.29,0.43
net-snmp.csv,0.0,0.75,0.0,0.5,0.75,0.0,0.0,0.75,0.0
encog-java.csv,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0
umber.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
jahshakafx.csv,1.0,0.9,0.7,0.9,0.9,0.7,0.5,0.9,0.7
jahshaka.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selenium.csv,0.2,0.4,0.6,0.6,0.4,0.6,0.2,0.4,0.6
paintown.csv,0.33,0.67,0.17,0.17,0.67,0.17,0.5,0.67,0.17
h2database.csv,0.22,0.0,0.89,1.0,0.0,0.89,0.78,0.0,0.89
x4x.csv,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.25
elmo.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jmoney.csv,0.33,0.33,1.0,1.0,0.33,1.0,1.0,0.33,1.0
google-collections.csv,0.67,0.89,0.0,0.56,0.89,0.0,0.56,0.89,0.0
baadengine.csv,0.6,0.92,0.71,0.48,0.92,0.71,0.48,0.92,0.71
raven-monitoring.csv,0.67,1.0,0.33,1.0,1.0,0.33,0.67,1.0,0.33
smbopensoft.csv,0.9,0.8,0.7,0.0,0.8,0.7,0.0,0.8,0.7
xharbour.csv,1.0,1.0,0.1,0.2,1.0,0.1,0.9,1.0,0.1
flylinkdc.csv,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.5
reactos-mirror.csv,0.18,0.0,0.52,0.48,0.0,0.52,0.27,0.0,0.52
qpe.csv,0.43,0.0,0.43,0.43,0.0,0.43,0.43,0.0,0.43
xbrlapi.csv,0.17,0.5,0.67,1.0,0.5,0.67,0.83,0.5,0.67
