,recall,precision,pf,pci_20,ifa,wins
arm-webradio.csv,0.33,0.595,0.21,0.71,1.0,15
aztec.csv,0.29500000000000004,0.46499999999999997,0.22499999999999998,0.72,1.0,13
bl-toolkit.csv,0.83,0.4,0.8,0.43,2.5,0
co-ode-owl-plugins.csv,0.555,0.54,0.42000000000000004,0.565,1.5,12
gbif-indexingtoolkit.csv,0.52,0.45499999999999996,0.535,0.695,1.5,7
gnukeda.csv,0.64,0.41000000000000003,0.6599999999999999,0.5,2.0,2
motu.csv,0.7050000000000001,0.505,0.6950000000000001,0.395,2.0,4
oscarmcmaster.csv,0.48,0.48,0.4,0.455,1.0,9
pamguard.csv,0.52,0.33499999999999996,0.505,0.585,2.0,1
prelude.csv,0.89,0.41000000000000003,0.87,0.41000000000000003,1.0,6
qdvdauthor.csv,0.475,0.45499999999999996,0.44,0.6799999999999999,1.5,8
qlc.csv,0.33499999999999996,0.45999999999999996,0.22,0.52,1.0,10
scite-ru.csv,0.825,0.46499999999999997,0.68,0.46499999999999997,2.0,5
tencompetence.csv,0.175,0.52,0.265,0.755,1.0,14
trackit.csv,0.255,0.325,0.32,0.865,2.5,3
yaprm.csv,0.47,0.485,0.37,0.505,1.0,11
