,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.97,0.54,0.44,0.48,0.17
aime.csv,0.46,0.3,0.43,0.18,0.82
badtrinitycore.csv,0.1,0.52,0.11,0.88,0.41
electric-core.csv,0.57,0.5,0.93,0.53,0.47
olsrd.csv,0.74,1.0,0.64,0.65,0.69
