,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.42,0.54,0.59,0.35,0.67,0.98,0.49,0.17
arcallians.csv,0.44,0.62,0.69,0.98,0.68,0.44,0.5,0.66
arianne.csv,0.97,0.46,0.59,0.6,0.52,0.56,0.5,0.46
cortex-vfx.csv,0.27,0.37,0.55,0.39,0.45,0.36,0.27,0.95
mbse.csv,0.5,0.55,0.43,0.55,0.93,0.55,0.51,0.42
multitude.csv,0.38,0.63,0.65,0.63,0.34,0.65,0.98,0.6
phonon-vlc-mplayer.csv,0.52,0.57,0.99,0.56,0.41,0.36,0.33,0.61
qgis.csv,0.35,0.98,0.67,0.58,0.4,0.49,0.43,0.61
