,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.64,0.71,0.29,0.72,0.31,0.99,0.62,0.22
arcallians.csv,0.5,0.54,0.42,0.98,0.39,0.67,0.65,0.27
arianne.csv,0.99,0.46,0.41,0.56,0.28,0.66,0.55,0.17
cortex-vfx.csv,0.51,0.58,0.45,0.75,0.41,0.6,0.58,0.95
mbse.csv,0.46,0.49,0.22,0.53,0.97,0.63,0.53,0.31
multitude.csv,0.49,0.6,0.35,0.64,0.24,0.68,0.98,0.37
phonon-vlc-mplayer.csv,0.55,0.5,1.0,0.53,0.32,0.69,0.78,0.26
qgis.csv,0.55,0.96,0.52,0.69,0.51,0.76,0.69,0.24
