,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.48,0.59,0.41,0.42,0.44,0.98,0.53,0.36
arcallians.csv,0.46,0.6,0.52,0.98,0.5,0.51,0.54,0.4
arianne.csv,0.98,0.46,0.47,0.65,0.43,0.62,0.51,0.26
cortex-vfx.csv,0.31,0.42,0.48,0.47,0.4,0.43,0.33,0.94
mbse.csv,0.5,0.56,0.33,0.57,0.94,0.63,0.53,0.34
multitude.csv,0.41,0.62,0.46,0.64,0.37,0.74,0.98,0.45
phonon-vlc-mplayer.csv,0.52,0.59,0.99,0.62,0.35,0.44,0.41,0.37
qgis.csv,0.4,0.97,0.58,0.61,0.42,0.57,0.5,0.37
