,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.22,0.19,0.64,0.12,0.54,0.02,0.31,0.96
arcallians.csv,0.42,0.55,0.36,0.02,0.35,0.33,0.27,0.58
arianne.csv,0.01,0.51,0.3,0.7,0.82,0.51,0.42,0.67
cortex-vfx.csv,0.22,0.23,0.23,0.12,0.19,0.37,0.19,0.01
mbse.csv,0.66,0.64,0.81,0.6,0.01,0.63,0.51,0.23
multitude.csv,0.36,0.41,0.48,0.4,0.9,0.64,0.02,0.27
phonon-vlc-mplayer.csv,0.41,0.69,0.0,0.72,0.25,0.24,0.08,0.51
qgis.csv,0.25,0.03,0.22,0.28,0.11,0.24,0.19,0.65
