,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.47,0.42,0.72,0.41,0.6,0.39,0.36,0.44
decidr.csv,0.38,0.37,0.47,0.38,0.41,0.41,0.44,0.43
exist.csv,0.48,0.35,0.45,0.37,0.4,0.41,0.33,0.43
ivatamasks.csv,0.38,0.37,0.58,0.39,0.4,0.39,0.42,0.47
libopenmetaverse.csv,0.43,0.38,0.46,0.47,0.35,0.47,0.36,0.74
mule.csv,0.55,0.41,0.96,0.53,0.96,0.44,0.7,0.46
runuomondains.csv,0.44,0.49,0.92,0.6,0.4,0.48,0.0,0.73
