,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.8,0.59,0.58,0.61
jajuk.csv,0.28,0.5,0.62,0.65
vapor.csv,0.71,1.0,0.48,0.68
zorannt.csv,0.49,0.38,0.64,0.67
