,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.89,0.83,0.8,0.67
jajuk.csv,0.8,0.87,0.72,0.86
vapor.csv,0.88,1.0,0.6,0.88
zorannt.csv,0.56,0.7,0.56,0.35
