,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.5,0.2,0.34,0.73
jajuk.csv,0.78,0.24,0.32,0.73
vapor.csv,0.53,0.14,0.44,0.72
zorannt.csv,0.7,0.33,0.3,0.81
