,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.47,0.05,0.39,0.29,0.83,0.51
chaperon.csv,0.38,0.33,0.41,0.98,0.32,0.51
mule.csv,0.67,0.05,0.21,0.0,0.79,0.77
nunit.csv,0.43,0.59,0.33,0.53,0.25,0.69
springside.csv,0.64,0.81,0.37,0.45,0.63,0.72
swtfox.csv,0.53,0.48,0.67,0.45,0.33,0.5
