,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.43,0.04,0.48,0.25,0.8,0.48
chaperon.csv,0.34,0.29,0.38,1.0,0.34,0.48
mule.csv,0.7,0.04,0.18,0.0,0.8,0.8
nunit.csv,0.39,0.59,0.3,0.5,0.21,0.68
springside.csv,0.78,0.84,0.38,0.75,0.61,0.72
swtfox.csv,0.71,0.84,0.65,0.5,0.36,0.55
