,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.6,0.52,0.68,0.62,0.6,0.65,0.57
jnode.csv,0.9,0.92,0.78,0.75,0.97,0.8,0.94
mcmc-jags.csv,0.43,0.62,0.79,0.57,0.49,0.5,0.44
metacosm.csv,0.92,0.97,0.88,0.92,0.96,0.71,0.54
miranda-icq.csv,0.94,0.5,0.8,0.84,0.8,0.67,0.75
quarkplusplus.csv,0.49,0.47,0.52,0.5,0.96,0.68,0.41
selenium.csv,0.5,0.51,0.95,0.68,0.38,0.52,0.53
