,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.47,0.7,0.5,1.0,0.6,0.54,0.47
jnode.csv,0.09,0.84,0.08,0.54,0.18,0.0,0.22
mcmc-jags.csv,0.65,0.28,0.94,0.39,0.49,0.66,0.71
metacosm.csv,0.21,0.0,0.24,0.17,0.25,0.25,0.91
miranda-icq.csv,0.21,0.58,0.37,0.52,0.95,0.43,0.38
quarkplusplus.csv,0.56,0.65,0.69,0.02,0.25,0.99,0.67
selenium.csv,0.96,0.51,0.36,0.43,0.6,0.52,0.53
