,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.54,0.06,0.32,0.98,0.3,0.42,0.52
jnode.csv,0.4,1.0,0.04,0.62,0.21,0.0,0.28
mcmc-jags.csv,0.59,0.02,1.0,0.49,0.27,0.53,0.62
metacosm.csv,0.85,0.0,0.38,0.58,0.42,0.71,1.0
miranda-icq.csv,0.65,0.06,0.25,0.74,0.98,0.75,0.75
quarkplusplus.csv,0.54,0.05,0.38,0.5,0.41,0.96,0.59
selenium.csv,0.98,0.05,0.24,0.45,0.29,0.48,0.47
