,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.0,51.0,3.0,0.0,4.0,3.0,4.0
jnode.csv,0.0,0.0,19.0,0.0,1.0,55.0,1.0
mcmc-jags.csv,2.0,153.0,0.0,2.0,5.0,0.0,0.0
metacosm.csv,0.0,411.0,0.0,0.0,5.0,0.0,0.0
miranda-icq.csv,0.0,27.0,0.0,0.0,0.0,0.0,0.0
quarkplusplus.csv,2.0,0.0,0.0,1.0,6.0,0.0,0.0
selenium.csv,0.0,0.0,0.0,1.0,2.0,2.0,5.0
