,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv
amateur-scrolls.csv,0.0,1.0,1.0,1.0,0.0,49.0,3.0,0.0,0.0,2.0
fritzing.csv,0.0,2.0,1.0,1.0,0.0,73.0,1.0,1.0,2.0,3.0
jlinalg.csv,1.0,11.0,1.0,1.0,0.0,193.0,2.0,7.0,1.0,0.0
knowledge.csv,0.0,17.0,0.0,1.0,0.0,256.0,5.0,5.0,2.0,0.0
massiv.csv,0.0,5.0,1.0,140.0,66.0,1.0,57.0,0.0,55.0,123.0
multitude.csv,0.0,3.0,1.0,1.0,0.0,226.0,10.0,1.0,3.0,0.0
playerstage.csv,0.0,11.0,0.0,0.0,0.0,80.0,0.0,4.0,3.0,3.0
quarkplusplus.csv,0.0,5.0,1.0,2.0,0.0,64.0,7.0,5.0,1.0,3.0
rtrt-on-gpu.csv,0.0,13.0,2.0,4.0,0.0,561.0,2.0,65.0,5.0,0.0
superwaba.csv,0.0,0.0,0.0,1.0,0.0,65.0,0.0,2.0,0.0,1.0
