,f1,g,recall,precision,pf,wins
apertium.csv,0.43,0.36,0.33,0.52,0.24,9
beast-mcmc.csv,0.6,0.61,0.65,0.55,0.53,18
bigdata.csv,0.44,0.4,0.39,0.58,0.33,10
codesmith.csv,0.4,0.41,0.43,0.41,0.49,4
coot.csv,0.34,0.42,0.44,0.36,0.5,2
cuberok.csv,0.4,0.4,0.44,0.41,0.52,3
icescrum.csv,0.5,0.48,0.44,0.58,0.29,15
jbasic.csv,0.55,0.54,0.83,0.5,0.74,14
jrefactory.csv,0.29,0.3,0.32,0.42,0.42,1
jsecurity.csv,0.33,0.29,0.25,0.59,0.15,8
kolmafia.csv,0.61,0.49,0.83,0.5,0.79,13
libopenmetaverse.csv,0.65,0.13,0.99,0.51,0.97,7
mevenide.csv,0.29,0.21,0.18,0.67,0.08,6
mobicents.csv,0.58,0.55,0.68,0.52,0.57,16
opendvr.csv,0.6,0.49,0.7,0.51,0.51,17
power-architect.csv,0.56,0.44,0.87,0.49,0.79,12
sidekar.csv,0.0,0.0,0.0,0.0,0.0,0
ta3d.csv,0.29,0.26,0.22,0.6,0.14,5
thedata.csv,0.54,0.47,0.63,0.51,0.62,11
