,recall,precision,pf,wins
badtrinity-zero.csv,0.65,0.47,0.33,10
boost.csv,0.57,0.56,0.32,13
codepurge.csv,0.32,0.47,0.22,6
elateportal.csv,0.65,0.41,0.61,0
etics.csv,0.5,0.74,0.12,18
factor.csv,0.23,0.43,0.17,4
gusanos.csv,0.73,0.47,0.5,5
kvs.csv,0.28,0.4,0.26,3
lcfizvtop.csv,0.62,0.38,0.52,2
mcore3d.csv,0.42,0.51,0.25,9
modellus.csv,0.47,0.55,0.2,14
modplug.csv,0.94,0.43,0.83,1
passwordsafe.csv,0.67,0.5,0.37,11
pixel-commandos.csv,0.21,0.54,0.1,12
projecteqemu.csv,0.35,0.67,0.12,17
pydev.csv,0.45,0.6,0.19,15
sandiaportals.csv,0.77,0.45,0.44,7
uwom.csv,0.47,0.48,0.26,8
xbplayer.csv,0.42,0.64,0.22,16
