,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.89,1.0,1.0,0.0,0.97,0.96,0.98
chrysalis.csv,0.28,0.12,0.57,0.0,0.23,0.59,0.23
jahshaka.csv,0.21,0.22,0.5,0.0,0.48,0.76,0.54
jam-daq.csv,0.47,0.1,0.22,0.67,0.29,0.26,0.11
jatlas.csv,0.84,0.02,0.54,0.0,0.18,0.48,0.05
jedit.csv,0.17,0.96,0.65,1.0,0.95,1.0,0.78
open-media-library.csv,0.79,0.2,0.3,0.67,0.4,0.67,0.07
