,awemud.csv,lsb.csv,rtb-team.csv,qgis.csv,upp-mirror.csv,open-beos.csv,firebreath.csv,maya-work-in-progress.csv,cornerstone.csv,mia.csv,amygdala.csv,tradelink.csv,buddata-ebxml-registry.csv,rocrail.csv
amygdala.csv,0.0,0.0,0.0,3.0,7.0,4.0,1.0,8.0,2.0,26.0,0.0,10.0,0.0,7.0
awemud.csv,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0
buddata-ebxml-registry.csv,1.0,3.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,19.0
cornerstone.csv,0.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0
firebreath.csv,0.0,4.0,51.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0
lsb.csv,0.0,0.0,6.0,0.0,0.0,7.0,6.0,4.0,0.0,1.0,0.0,2.0,0.0,6.0
maya-work-in-progress.csv,1.0,0.0,5.0,0.0,1.0,5.0,3.0,0.0,4.0,62.0,2.0,3.0,0.0,2.0
mia.csv,0.0,1.0,51.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,21.0
open-beos.csv,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,22.0
qgis.csv,1.0,19.0,6.0,0.0,1.0,6.0,1.0,0.0,3.0,7.0,7.0,1.0,0.0,17.0
rocrail.csv,0.0,181.0,51.0,1.0,2.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
rtb-team.csv,0.0,3.0,0.0,1.0,5.0,4.0,5.0,1.0,4.0,41.0,3.0,1.0,0.0,2.0
tradelink.csv,0.0,1.0,51.0,0.0,1.0,1.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,1.0
upp-mirror.csv,1.0,1.0,1.0,0.0,1.0,8.0,3.0,0.0,1.0,8.0,6.0,1.0,0.0,13.0
