,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.07,0.25,0.34,0.11,0.31
fluent-nhibernate.csv,0.0,0.18,0.21,0.05,0.39,0.38,0.39
geogebra.csv,0.3,0.21,0.19,0.05,0.41,0.43,0.28
hibernate.csv,0.18,0.2,0.05,0.06,0.41,0.33,0.1
jasperreports.csv,0.23,0.26,0.29,0.06,0.34,0.23,0.09
kvs.csv,0.5,0.24,0.14,0.06,0.35,0.32,0.14
phet.csv,0.22,0.41,0.0,0.04,0.2,0.12,0.03
