,recall,precision,pf,pci_20,ifa,wins
bibletime.csv,0.7949999999999999,0.6200000000000001,0.6399999999999999,0.4,1.0,8
bl-toolkit.csv,0.745,0.55,0.815,0.47,0.5,7
capcode.csv,0.45999999999999996,0.555,0.42000000000000004,0.67,1.0,15
gebr.csv,0.975,0.54,0.965,0.39,1.0,1
gpac.csv,0.645,0.58,0.625,0.525,2.0,2
gretl.csv,0.725,0.565,0.52,0.46,1.0,11
kindb.csv,0.375,0.6,0.185,0.5900000000000001,0.0,17
kowari.csv,0.48,0.635,0.43,0.545,0.0,16
libtorrent.csv,0.8,0.575,0.64,0.395,1.0,4
linuxsh.csv,0.39,0.655,0.16499999999999998,0.61,0.0,18
lmms.csv,0.6799999999999999,0.605,0.45999999999999996,0.405,1.0,9
lufa-lib.csv,0.53,0.525,0.495,0.595,1.0,12
mbse.csv,0.5700000000000001,0.55,0.485,0.485,1.5,3
mcmc-jags.csv,0.85,0.5700000000000001,0.715,0.41,1.0,5
miranda.csv,0.28500000000000003,0.52,0.11000000000000001,0.63,1.0,14
modellus.csv,0.595,0.77,0.235,0.545,0.0,19
mplayer-ce.csv,0.675,0.575,0.385,0.495,1.5,10
nicepress.csv,0.72,0.6000000000000001,0.62,0.415,1.0,6
sbml.csv,0.76,0.58,0.615,0.37,1.5,0
scite-ru.csv,0.82,0.54,0.625,0.425,0.5,13
