,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.55,0.59,0.6,0.98,0.63,0.63,0.29,0.53,0.46
ffigo.csv,0.5,0.43,0.58,0.43,0.59,0.37,0.71,0.99,0.28
ildjit.csv,0.02,0.92,0.07,0.02,0.02,0.38,0.43,0.04,0.04
jfreereport.csv,0.36,0.46,0.94,0.48,0.37,0.0,0.14,0.5,0.44
pcsx2.csv,0.53,0.41,0.63,0.64,0.98,0.63,0.0,0.59,0.27
psycle.csv,0.98,0.68,0.57,0.62,0.67,0.51,0.59,0.55,0.46
wikipediardware.csv,0.65,0.45,0.44,0.63,0.65,0.47,0.48,0.63,0.99
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
xqilla.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
