,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,1.0,9.0,2.0,0.0,0.0,26.0,11.0,0.0,0.0
ffigo.csv,4.0,7.0,8.0,0.0,0.0,20.0,9.0,0.0,1.0
ildjit.csv,2.0,0.0,6.0,0.0,3.0,6.0,1.0,2.0,0.0
jfreereport.csv,0.0,17.0,0.0,1.0,0.0,119.0,22.0,2.0,0.0
pcsx2.csv,1.0,11.0,0.0,1.0,0.0,30.0,97.0,1.0,0.0
psycle.csv,0.0,4.0,2.0,0.0,2.0,42.0,16.0,0.0,2.0
wikipediardware.csv,3.0,15.0,2.0,0.0,0.0,44.0,31.0,3.0,0.0
wxjs.csv,268.0,125.0,1341.0,530.0,271.0,119.0,0.0,119.0,51.0
xqilla.csv,268.0,125.0,1341.0,530.0,271.0,0.0,97.0,119.0,51.0
