,jython.csv,jitterbit.csv,gzigzag.csv,blue-c.csv,jguard.csv,unbvision.csv,ppcboot.csv,repositorium.csv,personalaccess.csv,xbg.csv,gdis.csv,wxstudio.csv,icescrum.csv,elateportal.csv
blue-c.csv,1.0,0.0,28.0,1.0,1.0,11.0,0.0,8.0,0.0,5.0,0.0,0.0,2.0,2.0
elateportal.csv,9.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,12.0,0.0,11.0,6.0,0.0
gdis.csv,1.0,5.0,0.0,1.0,2.0,3.0,0.0,14.0,0.0,20.0,0.0,7.0,1.0,1.0
gzigzag.csv,4.0,5.0,0.0,1.0,6.0,1.0,0.0,3.0,1.0,10.0,2.0,1.0,0.0,0.0
icescrum.csv,0.0,1.0,4.0,0.0,2.0,0.0,0.0,96.0,0.0,2.0,0.0,5.0,0.0,0.0
jguard.csv,2.0,15.0,1.0,0.0,0.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
jitterbit.csv,0.0,0.0,1.0,2.0,0.0,7.0,0.0,3.0,0.0,16.0,0.0,0.0,2.0,2.0
jython.csv,0.0,4.0,1.0,2.0,2.0,6.0,0.0,3.0,1.0,15.0,2.0,0.0,2.0,2.0
personalaccess.csv,3.0,0.0,11.0,0.0,2.0,8.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0
ppcboot.csv,1.0,2.0,8.0,2.0,0.0,12.0,0.0,17.0,0.0,5.0,0.0,8.0,2.0,1.0
repositorium.csv,1.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,1.0
unbvision.csv,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,3.0,5.0
wxstudio.csv,0.0,4.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,13.0,0.0,0.0,4.0,2.0
xbg.csv,0.0,0.0,2.0,54.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
