,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
freebios.csv,0.66,0.3,0.37,0.59,0.24,0.54,0.76,0.22,0.32,0.03,0.52,0.34,0.3,0.67,0.5,0.36,0.63,0.32,0.21,0.55,0.3,0.07,0.16,0.51,0.2,0.22,0.53,0.57,0.5,0.56,0.1,0.28,0.55,0.75,0.64,0.44,0.68,0.38,0.41,0.16,0.09,0.1,0.23,0.3,0.29,0.29,0.32,0.4,0.3,0.18,0.43,0.41,0.23,0.09,0.53,0.15,0.53,0.32,0.41,0.35,0.77,0.01,0.22,0.43,0.54,0.51,0.12,0.14,0.12,0.44,0.34,0.0,0.55,0.35,0.26,0.63,0.31,0.16,0.23,0.1,0.52,0.0,0.36,0.45,0.51,0.67,0.19,0.52,0.03,0.56,0.27,0.31,0.44,0.12,0.11,0.23,0.16,0.21,0.25,0.42,0.63,0.78,0.76
fritzing.csv,0.69,0.6,0.4,0.64,0.31,0.79,0.56,0.43,0.4,0.07,0.5,0.33,0.45,0.46,0.69,0.6,0.79,0.46,0.36,0.5,0.67,0.1,0.51,0.72,0.21,0.23,0.65,0.43,0.68,0.48,0.25,0.33,0.61,0.39,0.55,0.53,0.79,0.66,0.52,0.05,0.12,0.4,0.51,0.43,0.31,0.53,0.57,0.56,0.43,0.57,0.56,0.35,0.0,0.2,0.6,0.24,0.78,0.59,0.69,0.5,0.93,0.02,0.29,0.35,0.61,0.57,0.17,0.31,0.09,0.67,0.4,0.03,0.7,0.45,0.58,0.54,0.7,0.34,0.45,0.25,0.7,0.05,0.36,0.6,0.71,0.82,0.09,0.35,0.03,0.22,0.52,0.39,0.62,0.2,0.1,0.09,0.27,0.22,0.41,0.47,0.46,0.56,0.86
gdis.csv,0.7,0.41,0.37,0.68,0.26,0.75,0.6,0.42,0.43,0.06,0.53,0.49,0.49,0.42,0.66,0.49,0.77,0.47,0.38,0.68,0.71,0.06,0.62,0.46,0.31,0.23,0.62,0.56,0.69,0.4,0.15,0.36,0.68,0.77,0.56,0.66,0.77,0.62,0.63,0.09,0.18,0.29,0.57,0.55,0.34,0.52,0.43,0.56,0.48,0.6,0.54,0.46,0.36,0.21,0.72,0.3,0.87,0.55,0.68,0.59,0.89,0.02,0.22,0.51,0.67,0.62,0.16,0.27,0.1,0.67,0.48,0.02,0.68,0.46,0.53,0.62,0.76,0.37,0.44,0.26,0.91,0.0,0.46,0.53,0.77,0.74,0.06,0.45,0.0,0.42,0.53,0.37,0.56,0.18,0.13,0.37,0.28,0.17,0.45,0.52,0.54,0.93,0.87
gebr.csv,0.78,0.63,0.42,0.77,0.3,0.7,0.88,0.47,0.25,0.07,0.67,0.39,0.49,0.62,0.78,0.46,0.83,0.45,0.29,0.86,0.74,0.05,0.64,0.77,0.39,0.24,0.72,0.69,0.76,0.59,0.17,0.36,0.79,0.69,0.66,0.65,0.77,0.39,0.68,0.13,0.2,0.41,0.59,0.59,0.38,0.77,0.59,0.58,0.42,0.55,0.62,0.41,0.62,0.2,0.72,0.26,0.91,0.54,0.66,0.59,0.94,0.02,0.24,0.51,0.63,0.68,0.17,0.31,0.08,0.51,0.31,0.02,0.65,0.43,0.37,0.6,0.65,0.19,0.46,0.24,0.84,0.06,0.6,0.59,0.87,0.84,0.11,0.99,0.02,0.45,0.49,0.4,0.61,0.23,0.09,0.36,0.24,0.22,0.6,0.6,0.73,0.92,0.86
gnome-jabber.csv,0.41,0.57,0.42,0.58,0.34,0.54,0.68,0.53,0.3,0.08,0.62,0.44,0.38,0.61,0.69,0.47,0.77,0.39,0.28,0.69,0.72,0.06,0.6,0.55,0.41,0.26,0.54,0.61,0.62,0.31,0.21,0.39,0.65,0.74,0.61,0.57,0.75,0.18,0.51,0.1,0.2,0.4,0.48,0.6,0.13,0.63,0.56,0.5,0.44,0.62,0.57,0.18,0.57,0.19,0.63,0.32,0.66,0.61,0.32,0.48,0.61,0.02,0.31,0.47,0.62,0.65,0.13,0.3,0.1,0.11,0.26,0.03,0.66,0.37,0.4,0.4,0.69,0.23,0.38,0.21,0.89,0.03,0.63,0.2,0.36,0.46,0.0,0.56,0.0,0.24,0.37,0.35,0.54,0.27,0.1,0.29,0.39,0.18,0.42,0.53,0.74,0.62,0.67
gnukeda.csv,0.63,0.53,0.23,0.6,0.08,0.17,0.77,0.48,0.25,0.05,0.78,0.29,0.35,0.26,0.33,0.0,0.07,0.21,0.17,0.79,0.03,0.02,0.53,0.61,0.0,0.23,0.3,0.11,0.3,0.41,0.17,0.38,0.1,0.27,0.57,0.53,0.25,0.4,0.2,0.1,0.12,0.1,0.51,0.09,0.28,0.07,0.48,0.45,0.17,0.17,0.08,0.17,0.54,0.07,0.64,0.16,0.62,0.46,0.61,0.57,0.2,0.03,0.1,0.43,0.14,0.63,0.26,0.19,0.17,0.53,0.25,0.0,0.07,0.26,0.39,0.06,0.26,0.09,0.46,0.19,0.18,0.07,0.48,0.55,0.6,0.58,0.0,0.93,0.0,0.11,0.0,0.39,0.47,0.27,0.0,0.11,0.2,0.13,0.52,0.51,0.0,0.75,0.8
gnupdate.csv,0.53,0.47,0.33,0.56,0.25,0.46,0.78,0.39,0.19,0.0,0.44,0.3,0.5,0.31,0.41,0.21,0.49,0.3,0.09,0.7,0.32,0.04,0.55,0.35,0.08,0.25,0.43,0.46,0.42,0.57,0.0,0.32,0.47,0.49,0.55,0.47,0.21,0.2,0.61,0.14,0.2,0.14,0.61,0.41,0.53,0.61,0.55,0.35,0.25,0.31,0.13,0.32,0.62,0.14,0.38,0.27,0.36,0.21,0.39,0.4,0.3,0.06,0.3,0.46,0.42,0.52,0.06,0.26,0.1,0.4,0.26,0.0,0.51,0.31,0.21,0.39,0.3,0.12,0.4,0.09,0.42,0.0,0.53,0.49,0.45,0.19,0.09,0.76,0.0,0.41,0.3,0.37,0.29,0.34,0.0,0.38,0.28,0.06,0.36,0.48,0.37,0.69,0.17
gogoego.csv,0.38,0.56,0.58,0.63,0.24,0.55,0.85,0.48,0.48,0.12,0.51,0.22,0.5,0.59,0.71,0.48,0.79,0.43,0.29,0.69,0.72,0.05,0.6,0.5,0.31,0.29,0.72,0.58,0.71,0.59,0.21,0.41,0.74,0.79,0.4,0.59,0.66,0.34,0.62,0.11,0.29,0.42,0.61,0.58,0.28,0.73,0.67,0.47,0.53,0.6,0.62,0.42,0.65,0.24,0.66,0.3,0.54,0.32,0.51,0.55,0.65,0.02,0.19,0.61,0.43,0.51,0.17,0.29,0.09,0.47,0.22,0.02,0.64,0.4,0.41,0.55,0.66,0.18,0.46,0.43,0.85,0.11,0.53,0.57,0.51,0.43,0.0,0.35,0.06,0.21,0.54,0.46,0.64,0.23,0.09,0.32,0.42,0.12,0.45,0.26,0.69,0.74,0.65
google-gears.csv,0.75,0.59,0.42,0.67,0.29,0.72,0.87,0.55,0.35,0.09,0.55,0.41,0.5,0.45,0.76,0.48,0.83,0.45,0.34,0.77,0.74,0.08,0.63,0.58,0.27,0.23,0.71,0.62,0.74,0.55,0.17,0.38,0.67,0.53,0.61,0.66,0.56,0.45,0.69,0.07,0.1,0.43,0.55,0.62,0.47,0.71,0.58,0.53,0.4,0.54,0.58,0.4,0.58,0.21,0.62,0.23,0.86,0.52,0.66,0.63,0.84,0.03,0.25,0.56,0.62,0.6,0.18,0.32,0.08,0.43,0.37,0.03,0.67,0.42,0.34,0.46,0.52,0.18,0.44,0.21,0.56,0.06,0.55,0.6,0.79,0.21,0.05,0.92,0.02,0.45,0.49,0.4,0.64,0.31,0.12,0.34,0.24,0.2,0.42,0.63,0.71,0.78,0.83
gstreamer.csv,0.67,0.6,0.47,0.67,0.32,0.52,0.84,0.51,0.21,0.03,0.54,0.33,0.47,0.4,0.66,0.48,0.71,0.45,0.35,0.71,0.74,0.07,0.64,0.69,0.46,0.23,0.66,0.57,0.67,0.43,0.18,0.34,0.65,0.66,0.59,0.6,0.59,0.41,0.49,0.08,0.19,0.42,0.61,0.5,0.27,0.72,0.55,0.51,0.36,0.51,0.54,0.42,0.64,0.17,0.6,0.23,0.73,0.41,0.61,0.54,0.73,0.01,0.26,0.5,0.51,0.62,0.18,0.19,0.09,0.48,0.32,0.02,0.53,0.37,0.29,0.42,0.64,0.13,0.36,0.24,0.6,0.11,0.61,0.59,0.85,0.42,0.07,0.98,0.03,0.46,0.41,0.39,0.53,0.24,0.14,0.4,0.26,0.21,0.56,0.5,0.61,0.78,0.84
httpcontentparser.csv,0.57,0.63,0.42,0.59,0.32,0.56,0.64,0.49,0.28,0.05,0.57,0.41,0.0,0.33,0.33,0.0,0.0,0.46,0.32,0.49,0.11,0.07,0.43,0.65,0.0,0.25,0.3,0.0,0.18,0.28,0.13,0.33,0.0,0.0,0.61,0.51,0.59,0.52,0.37,0.1,0.08,0.48,0.58,0.0,0.17,0.09,0.58,0.48,0.32,0.09,0.16,0.39,0.61,0.25,0.57,0.26,0.47,0.54,0.3,0.64,0.48,0.03,0.24,0.43,0.32,0.52,0.19,0.14,0.15,0.59,0.27,0.02,0.14,0.41,0.41,0.22,0.05,0.17,0.39,0.33,0.0,0.07,0.48,0.27,0.67,0.42,0.05,0.47,0.0,0.06,0.12,0.37,0.37,0.42,0.05,0.34,0.24,0.19,0.41,0.4,0.04,0.37,0.52
ifmo-game-1.csv,0.11,0.0,0.23,0.35,0.28,0.11,0.23,0.0,0.25,0.07,0.05,0.15,0.0,0.29,0.69,0.0,0.06,0.41,0.25,0.1,0.34,0.0,0.44,0.23,0.06,0.25,0.26,0.35,0.28,0.11,0.0,0.26,0.03,0.0,0.36,0.06,0.32,0.05,0.2,0.0,0.22,0.43,0.41,0.51,0.33,0.2,0.43,0.07,0.07,0.51,0.39,0.34,0.33,0.0,0.1,0.2,0.33,0.46,0.03,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.11,0.35,0.2,0.0,0.13,0.31,0.13,0.28,0.05,0.0,0.04,0.31,0.36,0.11,0.09,0.37,0.29,0.13,0.0,0.25,0.18,0.19,0.06,0.27,0.06,0.28,0.0,0.0,0.38,0.18,0.33,0.06,0.08,0.49,0.05
ildjit.csv,0.21,0.07,0.37,0.16,0.22,0.23,0.49,0.32,0.29,0.08,0.65,0.23,0.43,0.36,0.43,0.11,0.22,0.17,0.22,0.52,0.52,0.11,0.6,0.53,0.54,0.22,0.4,0.48,0.35,0.39,0.12,0.33,0.39,0.6,0.48,0.36,0.46,0.19,0.44,0.13,0.22,0.39,0.44,0.44,0.2,0.46,0.18,0.44,0.19,0.3,0.6,0.23,0.6,0.14,0.68,0.23,0.59,0.35,0.23,0.35,0.17,0.02,0.21,0.18,0.21,0.5,0.08,0.25,0.24,0.26,0.17,0.0,0.37,0.26,0.27,0.37,0.53,0.0,0.19,0.19,0.66,0.15,0.42,0.16,0.64,0.39,0.0,0.91,0.0,0.12,0.17,0.16,0.26,0.06,0.0,0.34,0.22,0.05,0.45,0.27,0.52,0.12,0.42
impala.csv,0.63,0.44,0.12,0.62,0.21,0.3,0.4,0.33,0.0,0.08,0.2,0.39,0.32,0.38,0.44,0.37,0.75,0.39,0.34,0.52,0.12,0.12,0.33,0.61,0.05,0.18,0.46,0.56,0.39,0.2,0.19,0.16,0.58,0.63,0.32,0.43,0.49,0.2,0.04,0.0,0.11,0.37,0.2,0.38,0.28,0.66,0.37,0.3,0.3,0.29,0.21,0.39,0.0,0.11,0.36,0.15,0.18,0.04,0.62,0.17,0.5,0.02,0.29,0.23,0.15,0.53,0.13,0.2,0.05,0.3,0.18,0.0,0.29,0.34,0.12,0.6,0.28,0.21,0.38,0.15,0.28,0.0,0.45,0.47,0.57,0.07,0.15,0.39,0.06,0.43,0.32,0.28,0.27,0.21,0.1,0.34,0.13,0.34,0.4,0.51,0.79,0.42,0.62
jaxlib.csv,0.5,0.47,0.32,0.65,0.19,0.73,0.64,0.38,0.26,0.04,0.41,0.34,0.5,0.21,0.28,0.49,0.7,0.32,0.46,0.61,0.4,0.03,0.55,0.24,0.09,0.21,0.43,0.38,0.38,0.26,0.17,0.34,0.7,0.43,0.36,0.59,0.47,0.55,0.47,0.18,0.12,0.11,0.46,0.22,0.31,0.28,0.35,0.44,0.45,0.63,0.15,0.35,0.07,0.28,0.47,0.2,0.8,0.49,0.62,0.54,0.79,0.02,0.21,0.56,0.58,0.49,0.08,0.3,0.09,0.55,0.47,0.0,0.53,0.45,0.38,0.25,0.36,0.21,0.42,0.26,0.5,0.0,0.49,0.52,0.76,0.48,0.06,0.51,0.0,0.47,0.52,0.38,0.49,0.23,0.8,0.4,0.1,0.17,0.48,0.5,0.12,0.8,0.88
jfreereport.csv,0.36,0.32,0.54,0.62,0.21,0.57,0.37,0.36,0.42,0.0,0.33,0.31,0.48,0.21,0.28,0.47,0.43,0.51,0.35,0.48,0.52,0.1,0.65,0.26,0.08,0.33,0.38,0.23,0.51,0.33,0.12,0.33,0.51,0.23,0.32,0.58,0.4,0.6,0.36,0.11,0.43,0.13,0.49,0.3,0.34,0.22,0.39,0.42,0.43,0.61,0.18,0.45,0.4,0.28,0.42,0.25,0.62,0.36,0.55,0.57,0.64,0.05,0.1,0.6,0.39,0.33,0.12,0.32,0.19,0.65,0.53,0.0,0.46,0.36,0.44,0.33,0.55,0.1,0.28,0.0,0.51,0.0,0.42,0.52,0.55,0.33,0.0,0.1,0.0,0.2,0.5,0.44,0.67,0.27,0.31,0.29,0.42,0.2,0.38,0.38,0.26,0.5,0.76
jgameai.csv,0.28,0.0,0.05,0.24,0.09,0.35,0.16,0.16,0.11,0.07,0.16,0.3,0.26,0.58,0.45,0.27,0.74,0.31,0.23,0.34,0.25,0.0,0.0,0.47,0.36,0.11,0.54,0.49,0.29,0.03,0.0,0.16,0.62,0.17,0.39,0.34,0.25,0.38,0.42,0.11,0.12,0.09,0.1,0.49,0.26,0.23,0.11,0.37,0.21,0.36,0.37,0.26,0.19,0.06,0.08,0.14,0.35,0.17,0.25,0.21,0.65,0.0,0.18,0.0,0.49,0.38,0.15,0.16,0.0,0.14,0.0,0.0,0.42,0.0,0.17,0.58,0.0,0.1,0.27,0.0,0.31,0.0,0.27,0.21,0.1,0.03,0.24,0.07,0.0,0.49,0.26,0.12,0.11,0.07,0.15,0.23,0.0,0.2,0.04,0.0,0.64,0.13,0.09
jhotdraw.csv,0.49,0.59,0.23,0.7,0.48,0.5,0.85,0.43,0.21,0.03,0.6,0.39,0.18,0.04,0.81,0.2,0.23,0.0,0.16,0.68,0.0,0.06,0.57,0.63,0.38,0.22,0.22,0.61,0.57,0.31,0.16,0.29,0.21,0.76,0.6,0.63,0.67,0.33,0.0,0.08,0.11,0.33,0.57,0.0,0.19,0.29,0.49,0.53,0.3,0.12,0.47,0.3,0.26,0.14,0.54,0.14,0.71,0.48,0.6,0.4,0.72,0.01,0.0,0.3,0.59,0.63,0.21,0.24,0.07,0.49,0.36,0.03,0.53,0.43,0.32,0.29,0.24,0.19,0.34,0.18,0.51,0.07,0.55,0.58,0.64,0.81,0.13,0.96,0.03,0.46,0.0,0.34,0.46,0.19,0.07,0.33,0.15,0.14,0.54,0.39,0.0,0.81,0.82
jlinalg.csv,0.63,0.48,0.43,0.58,0.25,0.52,0.82,0.49,0.2,0.02,0.63,0.41,0.48,0.53,0.76,0.31,0.74,0.41,0.32,0.77,0.63,0.05,0.6,0.49,0.43,0.25,0.59,0.61,0.69,0.53,0.0,0.36,0.7,0.72,0.56,0.56,0.41,0.37,0.66,0.13,0.2,0.37,0.61,0.46,0.31,0.64,0.54,0.44,0.3,0.5,0.61,0.3,0.62,0.15,0.62,0.25,0.87,0.31,0.53,0.54,0.68,0.03,0.31,0.47,0.38,0.5,0.24,0.19,0.15,0.47,0.23,0.0,0.46,0.36,0.28,0.42,0.53,0.12,0.4,0.22,0.69,0.1,0.54,0.49,0.68,0.46,0.11,0.9,0.0,0.45,0.44,0.41,0.47,0.23,0.0,0.36,0.21,0.17,0.6,0.44,0.64,0.69,0.82
jmule.csv,0.66,0.69,0.57,0.78,0.31,0.66,0.69,0.39,0.35,0.08,0.69,0.39,0.52,0.46,0.71,0.55,0.66,0.49,0.37,0.72,0.71,0.06,0.66,0.59,0.26,0.29,0.68,0.66,0.78,0.6,0.04,0.36,0.68,0.74,0.62,0.64,0.77,0.66,0.71,0.28,0.19,0.4,0.62,0.56,0.4,0.7,0.64,0.6,0.46,0.58,0.62,0.58,0.83,0.23,0.76,0.32,0.75,0.58,0.68,0.68,0.87,0.02,0.13,0.54,0.49,0.65,0.18,0.29,0.13,0.57,0.3,0.03,0.67,0.47,0.42,0.6,0.71,0.14,0.51,0.29,0.77,0.06,0.47,0.58,0.72,0.76,0.11,0.83,0.04,0.43,0.53,0.4,0.64,0.21,0.08,0.47,0.32,0.14,0.51,0.51,0.4,0.92,0.89
jnode.csv,0.08,0.5,0.0,0.09,0.08,0.09,0.33,0.0,0.23,0.25,0.43,0.07,0.0,0.21,0.51,0.28,0.16,0.04,0.08,0.21,0.04,0.07,0.07,0.54,0.29,0.04,0.26,0.05,0.23,0.13,0.16,0.0,0.11,0.18,0.31,0.17,0.22,0.04,0.12,0.1,0.0,0.17,0.0,0.1,0.0,0.04,0.08,0.16,0.25,0.05,0.0,0.11,0.29,0.02,0.05,0.1,0.18,0.38,0.08,0.27,0.23,0.0,0.0,0.0,0.06,0.08,0.18,0.06,0.0,0.07,0.0,0.0,0.41,0.05,0.16,0.25,0.25,0.24,0.13,0.12,0.39,0.06,0.27,0.23,0.0,0.47,0.0,0.07,0.0,0.07,0.0,0.12,0.25,0.0,0.0,0.15,0.22,0.26,0.27,0.24,0.04,0.03,0.09
kml.csv,0.79,0.64,0.41,0.73,0.31,0.74,0.85,0.44,0.26,0.08,0.68,0.42,0.48,0.66,0.72,0.44,0.83,0.45,0.33,0.79,0.73,0.05,0.64,0.76,0.26,0.24,0.74,0.68,0.81,0.57,0.16,0.36,0.75,0.67,0.65,0.69,0.73,0.46,0.69,0.17,0.2,0.4,0.6,0.58,0.44,0.78,0.57,0.59,0.41,0.54,0.62,0.41,0.62,0.16,0.81,0.26,0.88,0.52,0.65,0.57,0.93,0.01,0.27,0.48,0.6,0.69,0.16,0.22,0.09,0.51,0.37,0.02,0.6,0.44,0.34,0.53,0.73,0.19,0.47,0.23,0.83,0.05,0.58,0.59,0.88,0.86,0.14,0.99,0.02,0.46,0.47,0.4,0.56,0.19,0.08,0.38,0.23,0.22,0.6,0.66,0.83,0.94,0.88
knowledge.csv,0.7,0.66,0.47,0.74,0.3,0.59,0.79,0.47,0.64,0.07,0.72,0.44,0.5,0.44,0.78,0.49,0.75,0.44,0.41,0.77,0.71,0.08,0.64,0.61,0.46,0.23,0.63,0.69,0.75,0.55,0.2,0.36,0.73,0.75,0.57,0.68,0.77,0.46,0.56,0.1,0.2,0.4,0.63,0.49,0.33,0.78,0.61,0.56,0.52,0.58,0.63,0.33,0.55,0.18,0.74,0.28,0.87,0.55,0.63,0.55,0.93,0.01,0.11,0.38,0.58,0.67,0.16,0.26,0.08,0.58,0.3,0.0,0.72,0.43,0.41,0.6,0.65,0.24,0.27,0.28,0.89,0.05,0.57,0.58,0.81,0.74,0.1,0.96,0.04,0.4,0.47,0.42,0.55,0.17,0.11,0.33,0.24,0.19,0.53,0.5,0.59,0.94,0.88
les-indemodables.csv,0.5,0.68,0.5,0.38,0.29,0.71,0.51,0.54,0.39,0.05,0.56,0.43,0.39,0.48,0.64,0.52,0.64,0.5,0.42,0.56,0.7,0.06,0.56,0.64,0.18,0.28,0.65,0.57,0.63,0.29,0.16,0.41,0.6,0.37,0.68,0.55,0.61,0.43,0.67,0.15,0.16,0.45,0.57,0.39,0.44,0.56,0.54,0.52,0.39,0.6,0.59,0.37,0.48,0.18,0.66,0.29,0.71,0.57,0.6,0.58,0.75,0.02,0.29,0.45,0.63,0.67,0.18,0.19,0.0,0.56,0.36,0.04,0.73,0.45,0.37,0.18,0.7,0.0,0.42,0.24,0.78,0.1,0.47,0.34,0.68,0.32,0.12,0.57,0.0,0.47,0.56,0.39,0.63,0.31,0.09,0.4,0.34,0.06,0.47,0.51,0.54,0.86,0.75
lmms.csv,0.4,0.39,0.57,0.43,0.27,0.7,0.5,0.38,0.48,0.12,0.45,0.36,0.55,0.41,0.38,0.46,0.68,0.45,0.18,0.54,0.68,0.09,0.48,0.49,0.21,0.29,0.55,0.55,0.71,0.6,0.19,0.35,0.67,0.77,0.46,0.47,0.58,0.43,0.66,0.28,0.35,0.41,0.53,0.53,0.32,0.66,0.31,0.45,0.38,0.43,0.57,0.35,0.67,0.19,0.74,0.36,0.59,0.39,0.19,0.51,0.79,0.04,0.16,0.49,0.53,0.65,0.09,0.33,0.18,0.53,0.2,0.04,0.7,0.35,0.42,0.5,0.71,0.18,0.27,0.29,0.89,0.0,0.32,0.26,0.33,0.52,0.0,0.23,0.0,0.26,0.49,0.41,0.52,0.16,0.12,0.18,0.34,0.11,0.25,0.37,0.44,0.62,0.69
loki-lib.csv,0.7,0.36,0.47,0.52,0.27,0.7,0.46,0.51,0.35,0.14,0.43,0.4,0.49,0.62,0.74,0.45,0.85,0.43,0.38,0.62,0.72,0.05,0.55,0.59,0.39,0.26,0.72,0.69,0.76,0.38,0.2,0.07,0.74,0.84,0.38,0.54,0.7,0.31,0.68,0.04,0.35,0.46,0.19,0.52,0.3,0.77,0.38,0.5,0.36,0.51,0.59,0.34,0.52,0.25,0.38,0.28,0.62,0.37,0.33,0.62,0.84,0.0,0.33,0.21,0.44,0.48,0.15,0.32,0.07,0.42,0.24,0.0,0.69,0.27,0.36,0.65,0.64,0.21,0.39,0.27,0.92,0.03,0.52,0.47,0.24,0.58,0.2,0.47,0.03,0.49,0.47,0.38,0.61,0.22,0.05,0.19,0.27,0.27,0.38,0.62,0.96,0.84,0.63
lufa-lib.csv,0.62,0.45,0.39,0.72,0.3,0.7,0.49,0.26,0.15,0.03,0.55,0.29,0.49,0.6,0.66,0.47,0.79,0.39,0.34,0.67,0.6,0.03,0.68,0.57,0.37,0.27,0.66,0.46,0.72,0.65,0.1,0.45,0.74,0.8,0.46,0.61,0.8,0.52,0.62,0.3,0.19,0.22,0.5,0.5,0.4,0.45,0.46,0.47,0.35,0.56,0.39,0.48,0.41,0.18,0.59,0.28,0.77,0.43,0.66,0.52,0.82,0.02,0.23,0.51,0.63,0.5,0.1,0.2,0.06,0.56,0.31,0.02,0.56,0.42,0.34,0.59,0.58,0.1,0.51,0.15,0.61,0.0,0.56,0.4,0.83,0.69,0.12,0.28,0.02,0.42,0.43,0.37,0.56,0.2,0.13,0.38,0.22,0.18,0.47,0.54,0.84,0.65,0.87
massiv.csv,0.0,0.2,0.05,0.31,0.03,0.0,0.08,0.12,0.28,0.0,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.03,0.0,0.0,0.36,0.03,0.0,0.23,0.0,0.0,0.01,0.02,0.0,0.25,0.0,0.0,0.15,0.4,0.11,0.23,0.0,0.0,0.23,0.0,0.33,0.0,0.0,0.0,0.02,0.02,0.0,0.1,0.0,0.26,0.21,0.07,0.23,0.06,0.25,0.41,0.46,0.0,0.0,0.26,0.0,0.57,0.0,0.03,0.0,0.25,0.33,0.26,0.38,0.0,0.0,0.27,0.33,0.0,0.0,0.0,0.04,0.15,0.0,0.0,0.1,0.06,0.37,0.2,0.0,0.07,0.0,0.0,0.0,0.27,0.41,0.08,0.36,0.0,0.12,0.1,0.18,0.0,0.0,0.23,0.54
mbse.csv,0.47,0.58,0.21,0.59,0.33,0.5,0.77,0.56,0.3,0.18,0.39,0.39,0.49,0.19,0.67,0.43,0.49,0.4,0.16,0.7,0.56,0.07,0.59,0.52,0.27,0.26,0.53,0.5,0.56,0.42,0.23,0.34,0.58,0.23,0.46,0.48,0.21,0.19,0.56,0.07,0.28,0.49,0.6,0.48,0.3,0.72,0.61,0.46,0.36,0.29,0.45,0.37,0.64,0.22,0.53,0.29,0.38,0.52,0.42,0.5,0.43,0.03,0.32,0.43,0.33,0.55,0.14,0.28,0.1,0.28,0.22,0.02,0.61,0.33,0.29,0.38,0.39,0.17,0.39,0.29,0.77,0.08,0.59,0.61,0.21,0.12,0.0,0.77,0.0,0.27,0.3,0.38,0.54,0.37,0.0,0.35,0.37,0.11,0.47,0.44,0.56,0.73,0.22
metacosm.csv,0.32,0.49,0.41,0.66,0.34,0.63,0.24,0.31,0.26,0.1,0.45,0.21,0.46,0.06,0.59,0.25,0.52,0.37,0.32,0.4,0.36,0.05,0.7,0.61,0.46,0.27,0.4,0.33,0.63,0.36,0.07,0.32,0.57,0.35,0.42,0.49,0.52,0.4,0.49,0.17,0.29,0.27,0.65,0.4,0.47,0.51,0.58,0.48,0.32,0.53,0.47,0.49,0.64,0.22,0.59,0.26,0.58,0.41,0.32,0.52,0.6,0.02,0.33,0.4,0.27,0.23,0.25,0.3,0.06,0.54,0.19,0.02,0.14,0.42,0.32,0.35,0.62,0.3,0.46,0.27,0.29,0.07,0.57,0.29,0.67,0.61,0.06,0.51,0.06,0.2,0.48,0.39,0.06,0.24,0.0,0.36,0.36,0.21,0.46,0.16,0.56,0.57,0.57
micomt.csv,0.72,0.63,0.4,0.72,0.34,0.68,0.59,0.43,0.23,0.04,0.63,0.43,0.2,0.28,0.43,0.44,0.54,0.43,0.39,0.69,0.32,0.07,0.63,0.65,0.15,0.25,0.63,0.19,0.65,0.45,0.12,0.39,0.27,0.38,0.61,0.63,0.61,0.62,0.41,0.14,0.12,0.33,0.59,0.09,0.53,0.25,0.54,0.55,0.4,0.52,0.23,0.46,0.58,0.24,0.68,0.23,0.78,0.47,0.67,0.67,0.88,0.02,0.23,0.53,0.62,0.63,0.17,0.18,0.09,0.55,0.62,0.02,0.68,0.46,0.37,0.41,0.36,0.22,0.46,0.23,0.35,0.06,0.46,0.56,0.84,0.78,0.12,0.89,0.02,0.35,0.44,0.36,0.52,0.27,0.12,0.5,0.21,0.21,0.57,0.55,0.1,0.75,0.86
