,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.93,0.25,0.0,0.0,0.23,0.47,0.17,0.15
apolloplayer.csv,0.58,0.97,0.98,0.09,0.45,0.23,0.48,0.42
k3d.csv,0.19,0.29,0.0,0.64,0.14,0.98,0.0,0.38
keyczar.csv,0.27,0.33,0.0,0.62,0.21,0.27,0.33,0.97
kowari.csv,0.37,0.38,0.0,0.0,0.32,0.41,0.88,0.02
redshell.csv,0.33,0.6,0.81,0.0,1.0,0.09,0.62,0.29
rtb-team.csv,0.53,0.59,0.91,0.94,0.31,0.53,0.7,0.46
