,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.97,0.9,0.94,0.8,0.84,0.51,0.92,0.86
apolloplayer.csv,0.53,0.78,0.98,0.83,0.71,0.62,0.92,0.62
k3d.csv,0.97,0.9,0.88,0.62,0.96,0.97,0.75,0.44
keyczar.csv,0.64,0.74,0.99,0.48,0.97,0.91,0.59,0.46
kowari.csv,0.85,0.8,0.96,0.0,0.67,0.73,0.83,0.0
redshell.csv,0.41,0.6,0.46,0.39,0.47,0.35,0.38,0.86
rtb-team.csv,0.46,0.38,0.47,0.64,0.49,0.51,0.38,0.39
