,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.08,0.79,1.0,1.01,0.82,0.76,0.87,0.88
apolloplayer.csv,0.72,0.04,0.11,0.98,0.75,0.93,0.59,0.66
k3d.csv,0.85,0.75,1.0,0.41,0.92,0.03,1.0,0.68
keyczar.csv,0.86,0.74,1.01,0.61,0.83,0.79,0.78,0.07
kowari.csv,0.69,0.67,1.0,1.0,0.8,0.7,0.14,0.98
redshell.csv,0.91,0.61,0.54,1.0,0.0,0.99,0.64,0.94
rtb-team.csv,0.58,0.55,0.32,0.07,0.87,0.59,0.62,0.62
