,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.92,0.21,0.0,0.0,0.19,0.47,0.14,0.12
apolloplayer.csv,0.71,0.96,1.0,0.07,0.44,0.2,0.43,0.38
k3d.csv,0.16,0.25,0.0,0.6,0.12,0.97,0.0,0.33
keyczar.csv,0.24,0.29,0.0,0.67,0.18,0.23,0.29,0.98
kowari.csv,0.32,0.33,0.0,0.0,0.29,0.37,0.86,0.02
redshell.csv,0.97,0.62,1.0,0.93,1.0,0.93,0.71,0.27
rtb-team.csv,0.5,0.58,1.0,0.93,0.28,0.5,0.86,0.42
