,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.0,1.0,490.0,51.0,0.0,33.0,0.0,0.0
apolloplayer.csv,8.0,0.0,26.0,11.0,0.0,36.0,3.0,1.0
k3d.csv,1.0,0.0,490.0,0.0,0.0,0.0,84.0,0.0
keyczar.csv,2.0,3.0,490.0,5.0,0.0,15.0,0.0,0.0
kowari.csv,0.0,0.0,490.0,51.0,0.0,14.0,0.0,0.0
redshell.csv,8.0,0.0,197.0,1.0,0.0,0.0,1.0,2.0
rtb-team.csv,1.0,7.0,51.0,0.0,0.0,3.0,5.0,0.0
