,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,codesmith.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,pokenetonline.csv,avisynth2.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,synecdoche.csv,rcp-company-uibindings.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,emono.csv,thedata.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,javaprofiler.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv,autofac.csv,mycila.csv,azureus.csv,octet.csv
javaprofiler.csv,0.73,0.74,0.71,0.53,0.62,1.01,0.75,0.75,0.61,0.54,0.84,0.97,0.7,0.69,0.73,0.68,0.56,0.74,0.98,0.7,0.76,0.73,0.73,0.9,0.62,0.72,0.76,0.82,0.77,1.01,0.56,0.61,0.47,0.93,0.91,0.62,0.65,0.66,0.88,0.85,0.63,0.8,0.68,0.9,0.86,0.54,0.73,0.85,0.79,0.6,0.99,0.82,0.62,0.82,0.74,0.65,0.57,0.86,0.23,0.6,0.94,0.66,0.91,0.71,0.84,0.75,0.77,0.75,0.81,0.67,0.7,1.0,1.0,0.49,0.73,0.96,0.33,0.7,0.66,0.97,0.66,0.91,0.66,0.57,1.0,0.76,0.65
jbasic.csv,1.0,0.66,1.0,0.78,0.54,1.0,0.74,0.74,0.56,0.86,0.85,0.69,0.82,0.87,0.84,0.6,0.46,0.95,0.99,0.82,1.0,0.61,1.07,1.0,0.91,0.81,0.64,0.61,1.02,0.83,1.0,0.87,1.0,0.6,1.0,0.92,0.93,0.68,0.67,0.78,0.93,0.96,0.66,1.0,0.83,0.98,1.0,0.97,0.8,1.01,0.71,0.82,0.99,0.51,1.04,1.0,1.0,0.85,0.88,0.95,0.55,1.0,0.64,1.0,0.97,0.93,0.8,0.58,0.91,1.0,0.99,0.52,0.99,0.96,1.04,0.79,0.71,0.73,0.82,0.68,0.94,0.9,0.91,0.77,0.7,1.0,0.66
jbpm.csv,0.81,1.0,0.89,1.0,0.93,0.93,1.0,0.98,1.0,0.92,1.0,1.0,0.98,0.92,0.87,1.0,0.97,1.01,0.99,1.0,0.95,0.91,0.87,1.0,0.79,0.98,0.95,1.0,0.95,1.0,0.96,0.97,1.0,0.71,0.89,1.0,0.96,0.77,0.89,1.0,1.0,0.9,1.0,0.77,0.86,1.0,0.99,1.0,1.0,0.76,0.9,0.91,1.0,0.25,1.0,0.74,0.83,0.84,1.0,0.92,1.0,0.98,0.88,1.0,1.0,0.86,0.96,0.95,0.88,1.0,1.0,0.95,0.84,1.0,1.0,1.0,0.97,0.97,0.88,1.0,1.0,1.0,1.0,0.86,0.9,1.0,0.72
jchassis.csv,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.98,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.97,1.0,1.0,1.0,0.93,0.99,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.96,1.0,1.0,0.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0
jedit.csv,1.0,1.0,0.31,0.96,0.7,1.0,0.95,1.0,0.78,1.0,1.0,0.99,0.71,0.89,1.0,0.97,0.97,0.91,1.0,0.88,0.74,0.95,0.99,0.98,1.0,0.89,0.9,1.0,0.93,1.0,1.0,0.99,0.58,0.93,0.94,0.85,0.89,1.0,1.0,1.0,1.0,0.96,0.98,1.0,1.0,0.99,0.84,0.7,0.96,1.0,0.94,0.91,1.0,0.98,0.98,1.0,0.85,1.0,1.0,1.0,0.97,0.97,1.0,1.0,1.0,0.98,0.98,0.95,0.92,1.0,0.97,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,0.89,1.0,1.0,0.78,1.01
jgnash.csv,0.58,0.41,0.55,0.55,0.88,0.39,0.42,0.9,0.79,0.63,0.68,0.47,0.61,0.71,0.64,0.73,0.78,0.63,0.77,0.82,0.61,0.6,0.87,0.87,0.9,0.79,0.7,0.41,0.71,1.09,0.78,0.64,0.46,0.69,0.83,0.78,0.71,0.73,0.72,0.58,0.63,0.65,0.4,0.56,0.59,0.72,0.85,0.52,0.72,0.48,0.83,0.71,0.58,0.54,0.64,0.66,0.63,0.81,0.63,0.45,0.52,0.51,0.43,0.96,0.88,0.65,0.64,0.61,0.57,0.66,0.75,0.93,0.66,0.51,1.04,0.75,0.62,0.65,0.4,0.61,0.57,0.57,0.62,0.73,0.82,0.51,0.53
jgossipforum.csv,0.73,0.63,0.9,0.58,0.74,0.58,0.82,0.79,0.96,0.79,0.82,0.92,0.8,0.98,0.71,0.68,0.54,0.84,0.48,0.83,0.92,0.82,0.94,0.87,0.67,0.75,0.65,0.78,0.79,0.75,0.77,0.7,1.06,0.49,0.98,0.77,1.02,0.88,0.76,0.75,1.01,0.8,0.67,0.92,0.84,0.65,0.76,0.61,0.76,0.93,0.77,0.51,0.85,0.91,1.02,0.66,0.8,0.69,0.08,0.73,0.64,0.52,1.0,0.67,0.52,0.95,0.47,0.66,0.63,0.75,0.85,0.79,0.98,0.31,1.06,0.83,0.76,0.73,0.65,0.5,0.78,0.47,0.66,0.86,1.01,0.53,0.86
jmoney.csv,0.85,0.35,0.87,0.49,0.75,0.36,0.48,0.61,0.5,0.69,0.78,0.47,0.54,0.7,0.61,0.68,0.58,0.54,0.61,0.77,0.79,0.61,0.92,0.86,0.91,0.79,0.49,0.6,0.82,0.57,0.48,0.48,0.29,0.63,0.84,0.75,0.88,0.71,0.75,0.51,0.55,0.61,0.53,0.89,0.65,0.44,0.83,0.59,0.64,0.53,0.8,0.9,0.63,0.65,0.73,0.62,0.73,0.87,0.48,0.72,0.51,0.5,0.6,0.83,0.85,0.22,0.53,0.53,0.59,0.64,0.76,0.81,0.68,0.43,1.04,0.8,0.67,0.68,0.46,0.52,0.6,0.57,0.6,0.58,0.97,0.41,0.56
jmonkeyengine.csv,0.65,0.47,0.93,0.68,0.64,0.78,0.81,0.84,0.71,0.7,0.87,0.72,0.83,0.79,0.68,0.9,0.79,0.98,0.86,0.61,0.86,0.8,0.77,0.94,0.83,0.67,0.76,0.82,0.48,0.96,1.15,0.63,0.88,0.86,0.95,0.94,0.87,0.81,0.59,0.85,0.76,0.72,0.63,0.47,0.72,0.82,0.94,1.0,1.01,0.69,0.95,0.56,0.91,0.47,0.95,0.56,0.6,0.77,0.81,0.82,0.76,0.63,0.92,0.99,1.05,0.98,0.85,0.9,0.83,0.76,1.01,1.01,1.0,0.71,0.65,0.59,0.56,0.69,0.64,0.86,0.81,0.9,0.6,0.66,1.07,0.89,0.73
joustsim.csv,0.64,0.38,0.83,0.84,0.8,0.77,0.68,0.67,0.93,0.55,0.85,0.53,0.65,0.59,0.63,0.78,0.58,0.75,0.89,0.85,0.8,0.58,0.74,0.73,0.89,0.6,0.65,0.63,0.76,0.6,0.56,0.64,0.64,0.81,0.98,0.83,0.78,0.95,0.92,0.66,0.79,0.69,0.52,0.42,0.65,0.92,0.81,0.84,0.94,0.7,0.86,0.89,0.81,0.41,0.73,0.92,0.58,0.77,0.24,0.15,0.85,0.59,0.45,0.73,0.31,0.73,0.79,0.84,0.62,0.88,0.87,0.93,0.88,0.58,0.55,0.72,0.52,0.65,0.55,0.76,0.71,0.72,0.68,0.73,0.98,0.74,0.87
jpaul.csv,0.44,1.0,0.66,1.0,0.74,0.83,0.7,0.54,0.76,0.68,0.86,0.76,0.81,0.77,0.71,1.0,0.85,0.95,0.82,1.0,0.75,0.79,0.8,0.96,0.6,0.65,0.72,0.78,0.66,0.79,0.82,0.76,0.65,0.81,0.72,1.0,0.93,0.34,0.78,0.72,0.34,0.69,0.56,0.55,0.74,0.56,1.0,0.97,1.0,0.83,0.74,0.86,0.58,0.51,1.08,0.91,0.67,0.83,0.82,0.53,1.0,0.78,0.51,1.0,1.02,0.74,0.93,0.9,0.69,0.7,0.91,0.85,0.99,1.0,0.26,0.81,0.49,0.85,0.68,0.94,0.79,1.0,0.53,0.71,0.88,0.62,0.63
jrefactory.csv,1.0,0.38,0.64,0.65,0.93,1.03,0.73,0.77,0.8,0.89,0.47,0.88,0.83,0.81,0.76,0.73,0.86,0.81,0.92,0.72,0.77,0.79,0.93,0.66,0.73,0.97,0.72,0.87,0.71,0.95,0.78,0.83,1.04,0.93,0.75,0.75,0.79,0.83,0.86,0.7,0.88,1.01,1.0,0.79,0.79,0.92,0.81,0.45,0.65,0.85,0.91,0.74,0.89,0.84,0.82,0.78,0.9,0.73,0.95,0.96,0.63,0.51,1.11,0.77,1.0,0.68,0.56,0.71,0.66,0.91,0.76,0.76,0.65,0.43,0.76,0.75,0.8,0.86,0.87,0.73,0.7,0.82,0.66,0.81,0.91,0.51,0.98
jsecurity.csv,0.75,0.77,0.79,0.67,0.7,0.8,0.42,0.7,0.96,0.74,0.82,0.37,0.79,0.6,0.71,0.82,0.89,0.89,0.58,0.76,0.81,0.78,0.93,0.91,0.95,0.59,0.86,0.98,0.78,0.76,0.8,0.52,0.75,0.7,0.65,0.94,0.83,0.77,0.72,0.71,0.53,0.78,0.68,0.63,0.77,0.83,0.7,0.48,0.64,0.82,0.95,0.81,0.49,0.73,0.35,0.8,0.81,0.96,0.44,0.8,1.0,0.73,0.54,0.63,0.75,0.59,0.61,1.0,0.85,0.64,0.72,0.58,0.76,0.88,1.05,0.57,0.61,0.49,0.75,0.83,0.72,0.59,0.76,0.8,0.73,0.79,0.86
jsidplay2.csv,0.85,1.0,0.99,0.71,0.67,1.01,0.56,0.59,0.68,0.84,0.69,0.74,0.52,0.77,0.7,0.66,0.49,0.6,0.69,0.71,0.87,0.77,0.79,0.71,0.73,0.93,0.78,0.87,0.99,0.51,0.75,0.72,1.0,0.73,0.85,0.74,0.57,0.48,0.81,0.85,0.77,0.81,1.01,0.89,0.64,0.61,0.85,0.9,0.74,0.86,0.72,0.75,0.88,0.73,0.41,0.86,0.93,0.68,1.01,1.0,0.9,0.85,0.93,0.76,1.16,0.56,0.78,0.33,0.8,0.67,0.69,0.46,0.86,0.8,0.7,0.83,0.81,0.49,0.72,0.77,0.74,0.88,0.92,0.56,0.56,0.98,0.81
libopenmetaverse.csv,0.53,0.59,0.64,0.53,0.78,0.32,0.77,0.78,0.56,0.75,0.84,0.82,0.47,0.54,0.69,0.58,0.9,0.57,0.81,0.76,0.79,0.92,1.01,0.8,0.54,0.74,0.81,0.82,0.67,0.79,1.08,0.6,1.13,0.9,0.95,0.88,0.77,0.72,0.84,0.65,0.65,0.81,0.45,0.42,0.88,0.6,0.9,0.62,0.91,0.63,0.85,0.78,0.56,0.87,0.8,0.56,0.77,0.89,0.92,0.41,0.77,0.57,0.86,0.68,0.78,0.69,0.61,0.92,0.64,1.0,0.81,0.99,0.56,0.51,0.79,0.82,0.6,0.68,0.7,0.56,0.71,0.67,0.68,0.6,0.88,0.78,0.76
log4net.csv,0.58,0.65,0.67,0.87,0.79,0.38,0.81,0.75,0.72,0.74,0.85,0.64,0.73,0.79,0.85,0.98,0.89,0.85,0.89,0.62,0.82,0.86,0.98,0.96,0.71,0.81,0.61,0.88,0.78,0.79,0.67,0.73,0.85,0.81,0.48,0.9,0.9,0.65,0.82,0.57,0.74,0.57,1.02,0.44,0.71,0.64,0.77,0.89,0.9,0.79,0.59,0.78,0.4,0.75,0.13,0.84,1.0,0.64,1.0,0.39,0.64,0.86,1.01,0.68,0.88,0.4,0.79,0.76,0.93,0.67,0.88,0.51,0.75,0.57,1.0,0.63,0.91,0.78,0.77,0.78,0.7,0.79,0.88,0.77,0.59,0.46,0.72
logicmail.csv,0.23,1.0,1.0,1.0,1.0,0.35,0.93,0.96,0.92,0.99,1.0,0.92,0.97,1.0,0.91,1.0,1.0,0.81,1.0,0.92,0.93,1.0,0.81,0.98,0.94,1.0,1.0,1.0,0.93,0.73,0.75,0.84,1.01,0.97,1.0,1.0,0.77,0.74,0.97,0.8,0.87,0.88,1.0,0.41,0.96,0.96,0.95,0.97,0.98,0.71,0.86,0.98,0.99,0.68,0.98,0.97,1.0,0.96,0.95,0.42,0.95,1.0,0.89,1.0,0.82,1.02,0.98,0.95,1.0,0.97,1.0,0.97,1.0,0.96,0.7,0.82,0.89,0.99,0.96,0.87,0.99,0.96,1.0,0.97,0.72,0.94,0.57
madman.csv,0.71,0.66,0.93,0.57,0.8,1.2,0.46,0.81,0.71,0.66,0.86,0.76,0.8,0.87,0.83,0.71,0.8,0.54,0.98,0.9,0.94,0.88,0.88,0.78,0.75,0.82,0.76,0.75,0.7,0.85,0.79,0.93,0.9,0.74,0.98,0.75,0.78,0.49,0.76,0.88,1.0,0.71,1.0,0.9,0.7,0.85,0.88,0.77,0.72,0.7,0.74,0.73,0.92,0.74,0.68,0.92,0.84,0.71,0.83,0.46,0.49,0.62,0.9,0.78,1.1,1.0,0.78,0.75,0.67,0.78,0.79,0.92,0.67,0.22,1.0,0.65,0.84,0.74,0.67,0.89,0.94,0.83,0.73,0.93,0.89,0.82,0.93
matrex.csv,0.57,0.43,0.7,0.41,0.77,1.05,0.62,0.49,0.82,0.65,0.81,0.71,0.5,0.82,0.76,0.68,0.74,0.59,0.86,0.68,0.92,0.79,0.85,0.8,0.74,0.91,0.7,0.61,0.81,0.78,0.66,0.76,0.76,0.56,0.59,0.75,0.9,0.7,0.67,0.78,0.59,0.63,0.6,0.62,0.62,0.94,0.81,0.61,0.69,0.83,0.52,0.43,0.37,0.47,0.41,1.0,0.85,0.72,0.75,0.45,0.66,0.54,0.65,0.77,0.76,0.31,0.53,0.6,0.81,0.49,0.73,0.24,0.56,0.43,1.0,0.95,0.61,0.71,0.68,0.72,0.77,0.55,0.88,0.71,0.54,0.51,0.6
mclient-mume.csv,0.91,0.2,0.91,0.64,0.56,0.8,0.68,0.7,0.93,0.87,0.92,0.81,0.83,0.79,0.73,0.64,0.87,0.96,0.68,0.6,0.81,0.65,0.68,0.69,0.64,0.88,0.7,0.82,0.97,0.8,0.91,0.71,0.99,0.76,0.72,0.67,0.9,0.89,0.7,0.86,0.88,0.8,0.82,0.81,0.59,0.88,0.7,0.78,0.77,0.77,0.8,0.69,1.0,0.44,0.7,0.54,0.73,0.73,0.37,0.91,0.76,0.61,0.44,0.81,0.76,0.85,0.78,0.97,0.53,0.83,0.65,0.73,1.0,0.51,0.18,0.76,0.95,0.87,0.55,0.62,0.74,0.67,0.64,0.62,0.86,0.86,0.87
mediate.csv,0.88,0.93,0.82,0.82,0.63,1.06,0.61,0.75,0.96,0.77,0.83,0.9,0.79,0.65,0.65,0.95,0.6,0.93,0.63,1.0,0.82,0.54,0.9,0.96,0.9,0.88,0.74,0.72,0.83,1.02,0.72,0.54,1.06,0.86,0.76,0.95,0.81,0.68,0.71,0.8,0.85,0.6,1.01,0.85,0.78,0.94,0.93,0.61,0.61,0.64,0.93,0.8,0.48,0.51,0.56,0.64,0.72,0.79,0.66,0.69,0.79,0.77,0.53,0.82,1.0,0.83,0.77,0.94,0.65,0.49,0.79,0.92,0.65,0.88,0.79,0.63,0.56,0.81,0.78,0.96,0.78,0.93,0.68,0.83,0.52,0.66,0.54
mobicents.csv,0.55,0.91,0.68,0.76,0.56,0.55,0.62,0.56,0.53,0.51,0.71,0.59,0.5,0.97,0.47,0.79,0.73,0.56,0.95,0.7,0.72,0.66,0.75,0.95,0.81,0.94,0.74,0.61,0.98,0.6,0.69,0.49,1.0,0.67,1.0,0.85,0.69,0.55,0.73,0.59,0.33,0.88,0.9,0.43,0.68,0.57,0.62,0.97,0.92,0.51,0.74,0.85,0.5,0.7,0.83,0.98,0.81,0.6,0.75,0.51,0.9,0.98,0.29,0.93,0.86,0.89,0.89,0.6,0.84,0.71,0.81,0.57,0.58,1.02,0.8,0.65,0.7,0.62,0.51,0.9,0.61,0.88,0.88,0.68,0.81,0.75,0.59
mp-rechnungs-und-kundenverwaltung.csv,0.95,0.73,0.6,0.73,0.76,0.94,0.48,0.65,0.63,0.72,0.7,0.77,0.66,0.84,0.64,0.63,0.83,0.43,0.89,0.96,0.74,0.65,0.74,0.87,0.77,0.83,0.9,0.82,0.79,0.76,0.95,0.75,0.7,0.57,0.86,0.89,0.61,0.56,0.79,0.9,0.59,0.87,0.45,1.0,0.81,0.88,0.84,0.61,0.66,0.73,0.95,0.58,0.63,0.55,1.08,0.91,0.5,0.66,0.94,0.86,0.89,0.65,1.0,0.76,0.75,0.7,0.54,0.67,0.68,0.85,0.7,0.72,0.76,0.53,0.55,1.0,0.62,0.65,0.74,0.81,0.47,0.48,0.67,0.75,1.0,0.89,1.0
mule.csv,0.35,0.81,0.81,0.68,0.83,0.58,1.0,0.56,0.96,0.59,0.78,0.9,0.78,0.8,0.72,0.71,0.87,0.86,0.56,0.88,0.89,0.76,0.88,0.75,0.62,0.89,0.53,0.96,0.89,0.52,0.52,0.55,0.69,0.78,1.0,0.78,0.66,0.51,0.81,0.46,0.55,0.73,1.05,0.47,0.68,0.61,1.0,0.77,0.8,0.69,0.66,0.87,0.67,0.51,0.68,0.64,0.61,0.69,0.62,0.5,0.65,0.84,0.76,0.72,0.6,0.43,0.88,0.68,0.79,0.57,0.77,0.76,0.59,0.95,1.0,0.75,0.92,0.91,0.68,0.75,0.69,0.8,0.8,0.81,0.47,0.95,0.72
mycila.csv,0.83,1.0,0.8,0.98,0.8,1.01,0.75,0.69,0.85,0.84,0.74,0.77,0.67,1.0,0.76,1.0,0.88,0.67,0.58,1.0,0.94,0.79,0.83,0.97,0.88,0.98,0.67,0.68,0.94,0.83,0.75,0.85,1.0,0.79,1.0,1.0,0.82,0.88,0.77,0.99,0.84,0.69,0.8,0.96,0.63,1.0,0.95,0.71,1.0,0.92,0.57,0.97,0.86,0.93,0.6,0.93,0.87,0.84,0.83,0.83,0.75,0.85,0.9,1.0,0.76,0.76,0.95,0.55,0.77,0.68,0.86,0.45,1.0,1.0,1.09,0.76,0.92,0.89,0.85,0.9,0.77,1.0,0.84,1.0,0.29,0.58,0.82
neodatis-odb.csv,0.61,0.72,0.69,0.5,0.74,1.02,0.44,0.8,1.0,0.62,0.79,0.64,0.69,0.78,0.74,0.68,0.69,1.02,0.68,0.73,0.77,0.65,0.87,0.88,0.69,0.85,0.74,0.63,0.76,0.59,0.31,0.86,1.02,0.9,0.59,0.77,0.68,0.92,0.42,0.51,0.73,0.58,0.9,0.73,0.75,0.8,0.65,0.53,0.93,0.71,0.83,0.72,0.82,0.88,0.81,0.88,0.77,0.88,0.69,0.67,0.6,0.7,0.59,0.52,0.54,0.63,0.82,0.56,0.7,0.5,0.76,0.56,0.87,0.7,0.79,0.73,0.59,0.67,0.86,0.89,0.73,0.88,0.76,0.78,0.57,0.5,0.73
ngl.csv,0.37,0.57,0.7,0.58,0.82,0.3,0.66,0.58,0.76,0.86,0.74,0.77,0.67,0.77,0.8,0.72,0.79,0.75,0.93,0.92,0.97,0.87,0.93,0.85,0.98,0.84,0.96,0.8,0.73,0.8,0.61,0.7,0.55,0.93,0.88,0.84,0.72,0.65,0.75,0.73,0.75,0.87,0.39,0.44,0.75,0.68,0.94,0.62,0.86,0.51,0.72,0.58,0.8,0.76,0.85,0.9,0.55,0.61,0.62,0.47,0.92,0.46,0.6,0.76,0.95,0.86,0.95,0.62,0.95,0.88,0.79,0.71,0.58,0.73,1.05,0.75,0.46,0.79,0.64,0.84,0.84,0.72,0.81,0.9,0.88,0.9,0.62
nunit.csv,0.65,1.03,0.74,0.93,0.64,0.58,0.39,0.88,0.68,0.69,0.88,0.81,0.74,0.91,0.73,0.73,0.57,0.91,0.94,0.85,0.89,0.63,0.52,0.78,0.85,0.88,0.71,0.76,0.91,0.62,0.81,0.38,0.94,0.75,0.78,0.72,0.92,0.96,0.59,0.79,0.57,0.85,0.58,0.73,0.63,0.56,0.78,0.89,0.81,0.57,0.88,0.64,0.61,0.69,0.74,0.73,0.63,0.71,0.35,0.85,0.79,0.86,0.81,0.8,0.82,0.65,0.92,0.75,0.81,0.53,0.74,0.88,0.67,1.01,0.68,0.76,0.83,0.66,0.48,0.93,0.72,0.89,0.81,0.57,0.77,0.75,0.76
octet.csv,0.65,0.94,0.68,0.45,0.9,0.4,0.68,0.54,0.69,0.67,0.9,0.55,0.52,0.92,0.6,0.99,0.76,0.63,0.85,0.54,0.94,0.68,0.89,0.91,0.65,0.73,0.69,0.65,0.89,0.83,0.84,0.62,0.76,0.78,0.67,0.74,0.7,0.84,0.59,0.63,0.72,0.71,0.96,0.51,0.62,0.88,0.67,0.7,0.68,0.5,0.71,0.75,0.65,0.39,0.8,0.61,0.9,0.74,0.85,0.58,0.43,0.9,0.46,0.78,0.82,0.88,0.67,0.59,0.76,0.81,0.74,0.7,0.79,1.06,1.02,0.9,0.83,0.88,0.58,0.8,0.72,0.57,0.81,0.68,0.85,0.66,0.33
open-media-library.csv,0.64,0.52,0.81,0.5,0.39,0.7,0.4,0.68,0.97,0.59,0.87,0.6,0.45,0.64,0.64,0.74,0.8,0.64,0.56,0.6,0.98,0.68,0.88,0.73,0.6,0.64,0.66,0.56,0.94,0.89,0.72,0.73,1.3,0.55,0.73,0.84,0.72,0.58,0.78,0.73,0.75,0.61,0.83,0.55,0.75,0.77,0.62,0.77,0.77,0.92,0.75,0.51,0.53,0.7,0.87,0.71,0.72,0.72,0.54,0.55,0.81,0.62,0.56,0.78,0.28,0.67,0.58,0.71,0.65,1.0,0.74,0.77,0.66,0.64,1.07,0.83,0.65,0.73,0.83,0.51,0.76,0.67,0.6,0.77,0.67,0.73,0.95
opendvr.csv,0.67,0.82,0.75,0.65,0.83,0.54,0.31,0.6,0.83,0.48,0.81,0.68,0.65,1.0,0.54,0.79,0.54,0.65,0.8,0.63,0.88,0.73,0.82,0.39,0.54,0.88,0.57,0.82,0.88,0.77,0.52,0.53,0.78,0.6,0.94,0.79,0.62,0.89,0.72,0.81,0.62,0.52,0.94,0.41,0.57,0.45,0.76,0.6,0.74,0.73,0.88,0.83,0.5,0.37,0.7,0.61,0.81,0.65,0.47,0.56,0.7,0.78,0.47,0.84,0.77,0.7,0.83,0.61,0.82,0.66,0.69,0.79,0.97,1.08,1.01,0.95,0.81,0.59,0.58,0.71,0.71,0.59,0.79,0.79,0.82,0.76,0.86
openefm.csv,1.07,0.61,0.98,0.72,0.82,0.92,1.1,0.81,0.97,0.8,0.91,0.66,0.91,0.66,0.78,0.64,0.94,0.54,0.62,0.54,0.85,0.94,0.85,0.75,0.67,0.54,0.66,0.7,0.95,0.94,1.05,0.82,0.99,0.93,0.8,0.78,0.91,0.94,0.82,0.74,0.75,0.76,1.02,0.82,0.75,0.9,0.74,0.77,0.82,0.89,1.0,0.84,0.64,0.8,0.7,0.66,0.89,0.9,0.74,0.95,0.96,0.64,0.8,0.92,1.03,0.79,0.76,0.93,0.64,1.0,0.8,0.82,0.93,0.49,0.71,0.69,0.91,0.42,0.78,0.87,0.83,0.66,0.66,0.9,0.67,0.71,1.0
piccolo2d.csv,0.47,0.8,0.6,0.55,0.7,0.7,0.8,0.61,0.85,0.61,0.85,0.88,0.8,0.77,0.76,0.71,0.81,0.73,0.72,0.87,0.85,0.81,0.84,0.88,0.64,0.89,0.78,1.0,0.83,0.55,0.61,0.71,1.0,0.48,0.71,0.92,0.87,0.55,0.77,0.49,0.55,0.54,1.0,0.7,0.67,0.65,0.82,0.78,0.84,0.62,0.72,0.54,0.33,0.6,0.36,0.92,0.74,0.59,1.0,0.66,0.88,0.73,1.0,0.88,0.8,0.46,0.74,0.65,0.73,0.47,0.74,0.43,0.57,0.44,1.0,0.63,0.83,0.73,0.79,0.89,0.61,0.57,0.76,0.66,0.57,0.48,0.72
pokenetonline.csv,0.9,0.96,0.96,0.94,0.98,1.0,0.95,0.98,0.93,0.93,0.97,0.89,0.95,0.9,0.97,0.95,0.96,0.84,1.0,1.01,0.93,0.98,1.11,0.83,0.88,0.6,1.0,0.82,0.97,0.99,1.0,0.84,0.66,0.93,1.0,0.98,0.86,0.93,0.9,0.98,0.99,0.36,1.0,0.96,0.94,0.83,0.98,0.92,0.98,1.0,0.82,0.82,1.0,0.95,0.91,0.97,1.0,0.96,0.94,0.61,1.01,0.93,0.86,1.0,0.81,0.96,1.01,0.95,0.93,0.97,1.0,0.99,0.91,1.0,1.09,0.89,0.88,0.94,0.97,0.85,0.99,0.92,0.94,0.95,0.7,0.8,0.98
power-architect.csv,0.74,0.93,0.72,1.0,0.98,0.3,0.78,0.84,0.74,0.77,0.91,0.48,0.57,0.92,0.84,0.89,0.74,0.8,0.93,0.96,0.25,0.56,0.7,1.0,1.0,1.0,0.74,0.75,0.73,0.78,0.79,0.88,0.39,0.8,0.76,1.0,0.7,0.49,0.82,0.63,0.86,0.92,0.98,0.76,0.66,0.53,1.0,1.0,0.98,0.7,0.59,0.87,0.68,0.54,0.88,0.85,0.72,0.74,0.8,0.6,0.96,0.99,0.75,1.0,1.07,1.03,0.98,0.72,0.98,1.0,0.98,0.84,0.7,0.96,0.88,0.66,0.91,0.59,0.72,1.0,0.74,0.83,1.0,0.94,0.83,0.6,0.5
primefaces.csv,0.7,0.8,0.49,0.88,0.63,0.5,0.93,0.58,0.5,0.65,0.63,0.66,0.75,0.67,0.63,0.84,0.76,0.84,0.65,0.96,0.78,0.65,1.0,0.73,1.0,0.5,0.74,0.8,0.98,0.47,0.83,0.71,0.31,0.84,0.79,0.94,0.75,0.56,0.82,0.56,0.67,1.02,0.77,0.73,0.64,0.61,1.01,1.0,1.0,0.6,0.72,0.53,0.56,0.54,0.72,0.98,0.56,0.6,0.76,0.94,0.91,0.89,0.81,1.0,0.97,0.54,0.92,0.67,0.9,0.89,1.01,0.5,0.98,0.94,0.62,0.33,0.65,0.56,0.47,0.97,0.64,0.68,0.74,0.62,0.92,0.76,0.67
pustefix.csv,0.86,0.37,0.9,0.71,0.71,0.77,0.81,0.92,0.76,0.88,0.98,0.9,0.73,0.62,0.77,0.71,0.98,0.73,0.97,0.76,0.69,0.81,0.8,0.84,0.79,0.81,0.78,0.95,0.76,0.75,1.14,0.55,1.11,0.86,0.89,0.91,0.95,0.98,0.89,0.83,0.88,0.71,0.58,0.61,0.84,0.55,0.73,0.62,0.7,0.43,0.94,0.69,0.89,0.55,1.07,0.56,0.72,0.98,0.98,0.7,0.74,0.54,1.0,0.75,1.01,1.04,0.57,1.0,0.66,0.7,0.76,0.98,0.82,0.5,0.98,0.83,0.67,0.63,0.8,0.7,0.79,0.64,0.65,0.88,0.84,0.93,1.0
