,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.57,0.16,0.81,0.42,0.84,0.41,0.94,0.87
cities3d.csv,0.45,0.29,0.0,0.25,0.08,0.09,0.58,0.44
img-browse-sort.csv,0.63,0.19,0.83,0.62,0.35,0.59,0.82,0.8
levent.csv,0.69,0.22,0.76,0.63,0.68,0.6,0.79,0.43
pnotepad.csv,0.7,0.21,0.68,0.69,0.58,0.38,0.85,0.95
selenium.csv,0.7,0.23,0.61,0.63,0.34,0.44,0.87,0.67
somap.csv,0.54,0.16,0.81,0.53,0.86,0.44,0.91,0.9
xemeiah.csv,0.66,0.3,0.55,0.73,0.34,0.44,0.75,0.68
