,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.62,0.54,0.45,0.58,0.52,0.97,0.69,0.6
etics.csv,1.0,0.26,0.25,0.1,0.44,0.13,0.58,0.13
genecys.csv,1.0,0.89,0.6,0.98,1.0,0.97,0.64,1.0
kftpgrabber.csv,0.46,0.22,0.4,0.22,0.42,0.5,0.64,0.93
kvs.csv,0.54,0.2,1.0,0.23,0.48,0.22,0.67,0.33
mcore3d.csv,0.77,0.98,0.8,0.5,0.61,0.75,0.53,0.77
ogrehg.csv,0.62,0.5,0.55,0.93,0.55,0.38,0.72,0.53
projecteqemu.csv,0.46,0.37,0.2,0.33,0.35,0.2,0.94,0.47
