,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.63,0.56,0.48,0.58,0.53,0.97,0.58,0.6
etics.csv,1.0,0.3,0.29,0.12,0.47,0.16,0.6,0.16
genecys.csv,0.36,0.39,0.53,0.0,1.0,0.13,0.57,0.0
kftpgrabber.csv,0.5,0.26,0.45,0.26,0.45,0.52,0.63,0.94
kvs.csv,0.56,0.24,1.0,0.27,0.49,0.26,0.66,0.38
mcore3d.csv,0.75,0.98,0.69,0.52,0.57,0.61,0.51,0.69
ogrehg.csv,0.66,0.53,0.57,0.94,0.55,0.43,0.66,0.54
projecteqemu.csv,0.51,0.41,0.24,0.38,0.39,0.24,0.95,0.51
