,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.48,0.54,0.53,0.59,0.5,0.7,0.5,0.48
etics.csv,0.69,0.8,0.94,0.96,0.6,0.97,0.44,0.94
genecys.csv,0.41,0.43,0.46,0.46,0.45,0.46,0.5,0.42
kftpgrabber.csv,0.57,0.74,0.8,0.86,0.34,0.43,0.57,0.54
kvs.csv,0.59,0.96,0.8,0.85,0.41,0.76,0.45,0.81
mcore3d.csv,0.58,0.46,0.48,0.49,0.33,0.49,0.41,0.42
ogrehg.csv,0.58,0.57,0.59,0.64,0.55,0.68,0.45,0.5
projecteqemu.csv,0.67,0.59,0.92,0.85,0.58,0.88,0.57,0.56
