,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.38,0.76,0.25,0.46,0.89,0.99,0.46,0.41
etics.csv,1.0,0.76,0.31,0.5,0.9,0.51,0.62,0.25
genecys.csv,0.25,0.68,0.2,0.39,1.0,0.38,0.46,0.33
kftpgrabber.csv,0.43,0.79,0.4,0.6,0.9,0.44,0.55,1.0
kvs.csv,0.32,0.86,1.0,0.48,0.88,0.34,0.6,0.62
mcore3d.csv,0.42,1.0,0.28,0.44,0.88,0.41,0.43,0.42
ogrehg.csv,0.67,0.78,0.3,0.95,0.89,0.6,0.53,0.38
projecteqemu.csv,0.5,0.78,0.31,0.71,0.92,0.52,0.97,0.52
