,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,0.87,0.56,0.5,1.0,0.67,0.39
arsenal-1.csv,0.85,0.36,1.0,0.6,0.38,0.27
barracudamvc.csv,1.0,0.39,0.45,0.44,0.28,0.25
mevenide.csv,0.78,0.41,0.8,0.58,0.4,0.97
mumble.csv,0.93,0.25,0.43,0.6,1.0,0.29
openintents.csv,0.88,1.0,0.39,0.5,0.38,0.28
